Name,Position,Country,Rookie,Age,Weight,Height,Contract,Salary,Stats 1,Stats 2,Stats 3,Stats 4,Stats 5,Stats 6,Stats 7,Stats 8,Stats 9,Stats 10,Stats 11,Stats 12,Stats 13,Stats 14
Matthew Spiller,4,CAN,N,27,230,77,1,600000,81,54,69,50,90,72,53,40,54,52,62,67,68,45
Mattias Karlsson,4,SWE,N,25,220,74,1,600000,76,40,83,63,85,72,61,40,63,57,50,63,62,45
Mattias Ritola,1,SWE,N,23,192,72,1,600000,62,40,85,68,71,71,60,40,61,59,50,60,59,30
Max Gratchev,2,RUS,Y,21,198,72,1,600000,65,40,49,50,74,64,50,40,50,50,47,61,57,50
Max Taylor,1,CAN,N,25,185,71,1,600000,58,40,79,67,65,63,58,42,53,64,51,62,61,85
Maxim Mayorov,3,RUS,Y,21,213,74,1,600000,72,40,81,58,81,66,60,40,58,58,53,57,57,35
Maxim Noreau,4,CAN,N,22,192,72,1,600000,62,40,77,65,71,66,58,40,58,57,51,63,58,50
Maxime Fortunus,4,CAN,N,26,190,73,3,700000,61,40,83,60,70,66,55,40,55,56,57,73,62,30
Maxime Lacroix,2,CAN,N,22,191,72,1,600000,61,40,66,56,70,64,52,40,51,55,48,64,59,1
Michael Caruso,4,CAN,N,21,191,74,1,600000,61,43,71,55,70,65,52,40,53,50,53,61,57,65
Michael Dubuc,2,CAN,N,21,177,74,1,600000,54,40,84,50,57,63,50,40,50,50,47,61,57,35
Michael Frolik,3,CZE,Y,21,170,70,3,900000,57,40,79,83,50,82,74,45,73,72,62,63,60,15
Michael Grabner,3,AUS,N,22,177,73,1,600000,54,40,83,74,57,66,61,40,59,64,58,66,58,20
Michael Kennedy,1,CAN,N,24,195,74,1,600000,63,40,34,59,72,63,55,40,53,60,46,60,60,10
Michael Swift,1,CAN,N,23,165,69,1,600000,50,40,70,70,45,64,58,47,58,58,54,63,59,80
Michael Vernace,4,CAN,Y,23,200,74,1,600000,84,40,76,69,75,83,60,40,58,59,66,64,66,1
Michael Wilson,4,CAN,N,22,160,73,1,600000,50,40,80,62,40,65,52,40,53,51,50,61,58,35
Michal Birner,2,CAN,N,24,198,72,1,600000,65,40,84,50,74,63,50,40,50,50,49,62,60,55
Michal Repik,3,CZE,Y,21,210,74,1,600000,82,43,71,71,80,69,72,40,64,68,53,63,69,1
Micheal Haley,1,CAN,N,24,198,72,1,600000,65,55,42,54,74,63,52,46,52,54,50,64,70,35
Michel Leveille,1,CAN,N,29,180,69,1,600000,56,40,73,63,60,63,55,43,58,52,50,67,65,1
Mikael Backlund,1,SWE,Y,20,194,72,1,600000,50,40,84,70,72,76,60,43,58,59,52,64,63,60
Mike Angelidis,2,CAN,N,24,220,73,1,600000,76,61,48,51,85,64,56,48,55,58,51,66,70,65
Mike Bartlett,3,USA,N,25,190,72,1,600000,61,40,75,56,70,63,52,40,52,54,48,62,61,30
Mike Brennan,4,USA,N,24,190,72,1,600000,61,46,65,54,70,65,51,40,52,50,53,61,70,95
Mike Brown,3,USA,Y,24,210,72,1,600000,86,99,33,68,80,71,60,41,61,61,61,65,72,60
Mike Card,4,CAN,N,24,195,73,1,600000,63,40,68,52,72,66,50,40,51,50,51,66,61,50
Mike Gabinet,4,CAN,N,28,210,75,1,600000,71,40,76,50,80,67,52,40,53,52,50,64,64,15
Mike Glumac,3,CAN,N,29,203,74,1,600000,67,47,71,69,76,68,62,40,57,66,54,68,65,60
Mike Hamilton,1,CAN,N,26,200,72,1,600000,66,40,74,54,75,64,53,40,53,53,48,65,62,30
Mike Hoffman,4,USA,N,29,248,77,1,600000,77,49,60,50,98,65,51,40,51,51,51,68,65,35
Mike Keane,3,CAN,N,42,185,72,1,600000,58,40,77,62,65,66,68,40,63,58,53,99,93,65
Mike Kostka,4,CAN,N,24,210,74,1,600000,71,40,86,56,80,70,68,40,63,56,53,61,60,50
Mike McLean,2,CAN,N,24,180,72,1,600000,56,40,78,66,60,63,57,40,58,56,49,66,60,50
Mike Moore,4,CAN,N,24,190,73,1,600000,61,58,54,58,70,65,53,40,54,52,54,62,70,70
Mike Morris,1,USA,N,26,180,72,1,600000,56,40,82,71,60,68,60,40,59,61,51,62,62,25
Mike Ouellette,1,CAN,N,27,187,73,1,600000,59,40,83,63,67,68,56,50,56,58,57,66,63,1
Mike Radja,1,USA,N,25,180,72,1,600000,56,40,82,64,60,64,56,47,55,57,53,64,61,20
Mike Santorelli,1,CAN,Y,24,180,72,3,600000,56,40,79,80,60,68,66,51,66,64,52,60,60,55
Mike Sauer,4,USA,N,22,206,75,1,600000,69,40,89,57,78,75,55,40,56,55,62,62,59,50
Mike Sgroi,2,CAN,N,31,230,77,1,600000,81,40,84,50,90,63,50,40,50,50,46,71,67,60
Mike Taylor,1,USA,N,24,180,71,1,600000,56,40,89,50,60,64,50,40,50,50,47,60,60,35
Mike Walsh,2,CAN,N,27,218,74,1,600000,75,40,76,50,84,64,54,40,53,57,51,66,63,75
Mike York,1,USA,N,32,190,70,1,600000,68,40,86,72,70,71,62,59,64,59,60,79,80,20
Mikkel Boedker,3,DNK,Y,20,195,71,3,850000,70,40,85,76,72,83,70,41,70,67,69,68,62,30
Mikko Lehtonen,3,FIN,N,22,196,75,1,600000,64,40,79,70,73,68,61,40,59,63,57,68,65,30
Milan Maslonka,4,SVK,N,23,240,78,1,600000,75,40,62,50,95,65,50,40,50,50,50,61,59,5
Mitch Ganzak,4,USA,N,25,200,71,1,600000,66,40,89,50,75,65,50,40,50,50,50,62,61,50
Mitch Love,4,CAN,N,25,200,72,1,600000,66,79,43,51,75,66,51,40,51,51,52,67,71,65
Moises Gutierrez,3,USA,N,23,227,76,1,600000,79,40,64,50,88,63,50,40,50,50,46,65,59,65
Morten Madsen,1,DEN,N,23,185,74,1,600000,58,40,78,63,65,64,56,47,57,55,51,62,59,1
Nathan Davis,1,CAN,N,23,190,73,1,600000,61,40,83,58,70,66,54,46,53,54,50,59,59,5
Nathan Gerbe,1,USA,N,22,160,66,1,600000,72,43,67,77,40,74,65,47,64,64,58,61,60,40
Nathan Smith,1,CAN,N,28,190,74,1,600000,61,40,70,61,70,68,55,65,56,56,54,72,64,25
Ned Lukacevic,2,SER,N,23,200,72,1,600000,66,40,82,52,75,63,52,40,52,52,50,65,59,20
Neil Clark,2,CAN,N,28,203,74,1,600000,67,40,43,52,76,61,52,40,53,50,47,65,64,45
Neil Petruic,4,CAN,N,27,200,73,1,600000,66,43,70,52,75,66,52,40,53,51,53,63,63,25
Nicholas Drazenovic,1,CAN,N,23,182,73,1,600000,57,40,78,65,62,64,57,50,57,56,52,59,59,80
Nick Dodge,3,CAN,N,23,175,70,1,600000,53,40,81,67,55,66,57,50,58,56,49,59,59,1
Nick Holden,4,CAN,N,22,195,75,1,600000,63,40,74,60,72,66,55,40,57,53,50,60,58,30
Nick Johnson,3,CAN,N,24,197,74,1,600000,64,40,74,64,73,63,58,40,58,59,57,62,60,45
Nick Spaling,1,CAN,N,21,183,73,1,600000,57,40,82,65,63,68,57,50,57,56,53,61,58,50
Nick St. Pierre,2,CAN,N,24,180,72,1,600000,56,40,68,56,60,63,51,40,52,50,50,60,60,1
Nicklas Bergfors,3,SWE,N,23,190,71,1,600000,61,40,80,72,70,75,71,40,66,64,55,73,66,35
Nicolas Blanchard,1,CAN,N,22,188,75,1,600000,60,61,45,62,68,68,55,40,55,56,48,63,68,60
Nicolas Deschamps,2,CAN,Y,20,186,74,1,600000,59,40,77,79,66,64,59,40,59,59,46,58,56,25
Nigel Williams,4,CAN,N,22,226,76,1,600000,79,40,79,50,88,70,54,40,55,54,51,60,58,55
Nikita Filatov,2,RUS,Y,19,172,72,1,600000,52,40,88,82,52,75,76,40,68,68,54,60,64,1
Nikolai Lemtyugov,3,RUS,N,24,176,72,1,600000,54,40,75,73,56,64,61,40,62,58,50,62,60,25
Noah Babin,4,USA,N,26,185,72,1,600000,58,40,79,55,65,65,51,40,52,50,52,63,62,40
Nolan Baumgartner,4,CAN,N,34,200,73,1,600000,80,50,80,61,75,74,68,40,63,59,55,84,86,40
Nolan Yonkman,4,CAN,N,29,247,79,1,600000,82,49,68,55,98,72,52,40,53,52,54,73,65,25
Olivier Labelle,3,CAN,N,24,190,72,1,600000,61,40,47,60,70,63,55,40,57,52,47,66,60,30
Olivier Latendresse,1,CAN,N,23,195,71,1,600000,63,40,83,78,72,66,60,43,66,52,50,63,59,25
Olivier Magnan,4,CAN,N,24,200,74,1,600000,66,43,72,52,75,65,52,40,52,52,54,64,65,65
Oren Eizenman,1,CAN,N,25,180,72,1,600000,56,40,84,60,60,63,54,41,54,54,47,63,61,25
Oscar Moller,1,SWE,Y,20,180,71,3,815000,73,40,76,78,60,79,66,59,67,67,54,64,62,40
Oskars Bartulis,4,LAT,N,23,184,73,1,600000,58,43,80,57,64,70,52,40,53,52,54,65,61,30
P.J. Atherton,4,CAN,N,27,205,74,1,600000,68,40,74,52,77,66,53,43,53,52,77,67,63,1
P.J. Fenton,1,USA,N,24,185,72,1,600000,58,40,76,60,65,63,54,47,54,54,52,60,60,40
Pascal Morency,3,CAN,N,28,196,71,1,600000,64,67,37,53,73,63,51,40,51,51,50,71,74,50
Pascal Rheaume,1,CAN,N,36,220,73,1,600000,76,40,74,53,85,68,58,47,59,58,51,70,70,30
Pat Dwyer,3,USA,N,26,185,71,1,600000,58,40,80,70,65,66,60,41,59,62,67,65,62,60
Patrick Bordeleau,2,CAN,N,24,220,78,1,600000,76,40,39,50,85,63,53,40,55,50,46,62,60,55
Patrick Davis,1,USA,Y,23,188,74,1,600000,70,40,79,64,68,63,60,49,58,59,53,64,62,35
Patrick Maroon,2,USA,N,22,225,76,1,600000,78,43,74,62,87,66,60,40,60,61,50,60,58,50
Patrick McNeill,4,CAN,N,23,195,72,1,600000,63,40,81,61,72,66,56,40,57,53,58,63,59,45
Patrick Traverse,4,CAN,N,35,207,76,1,600000,69,40,87,62,78,72,58,40,61,54,52,81,71,15
Patrick Wellar,4,CAN,N,26,210,75,1,600000,71,40,54,50,80,65,52,40,52,52,50,71,67,35
Patrik Berglund,2,SWE,Y,21,187,76,3,900000,61,40,80,82,67,76,77,58,76,74,63,62,60,60
Patrik Hersley,4,SWE,Y,23,205,75,1,600000,68,40,81,50,77,65,50,40,50,50,50,60,59,80
Paul Albers,4,CAN,N,24,188,73,1,600000,60,40,75,56,68,66,52,40,52,52,53,68,61,20
Paul Baier,4,USA,N,25,225,76,1,600000,78,43,67,50,87,66,66,40,60,56,52,62,66,35
Paul Bissonnette,2,CAN,Y,24,211,74,1,600000,70,82,49,63,80,62,60,40,61,59,57,66,68,55
Paul Crosty,4,CAN,N,27,220,74,1,600000,76,61,46,50,85,65,51,40,51,51,50,64,63,45
Paul Crowder,1,CAN,N,25,180,74,1,600000,56,40,78,61,60,64,54,41,56,51,47,63,61,35
Paul McIlveen,3,CAN,N,24,170,71,1,600000,50,40,64,50,50,63,50,40,50,50,47,64,60,30
Pavel Valentenko,4,RUS,Y,21,202,74,1,600000,67,40,79,62,76,65,58,40,63,50,50,58,57,20
Peder Skinner,1,CAN,N,23,160,68,1,600000,50,40,71,66,40,63,55,40,53,60,49,62,59,95
Peter Aston,4,CAN,N,24,205,73,1,600000,68,40,80,52,77,65,53,40,54,51,52,64,60,55
Peter Olvecky,2,SVK,Y,24,185,74,1,600000,55,40,71,69,65,72,61,54,64,61,59,66,63,45
Petr Kalus,3,CAN,N,22,180,72,1,600000,56,40,98,50,60,75,65,40,58,55,52,61,58,55
Petr Pohl,3,CZE,N,23,188,71,1,600000,60,40,84,66,68,63,58,40,59,56,51,64,59,25
Petteri Nokelainen,1,FIN,Y,23,191,73,3,725000,67,42,78,71,70,71,60,78,62,62,68,71,65,5
Pierre-Alexandre Parenteau,3,CAN,N,27,195,72,1,600000,63,48,63,78,72,75,66,40,67,64,51,71,63,45
Pierre-Cedric Labrie,2,CAN,N,23,212,74,1,600000,72,46,64,50,81,64,53,40,53,54,51,63,64,30
Pierre-Luc Faubert,3,CAN,N,24,172,72,1,600000,52,40,44,50,52,63,50,40,50,50,48,64,60,10
Pierre-Luc O'Brien,1,CAN,N,27,180,69,1,600000,56,40,84,59,60,63,53,41,54,51,50,65,63,60
Quintin Laing,2,CAN,N,29,210,74,2,500000,90,40,84,70,80,73,60,40,58,59,68,63,81,55
R.J. Anderson,4,USA,N,23,190,72,1,600000,61,40,69,50,70,67,50,40,50,50,50,59,59,45
Radek Smolenak,2,CZE,Y,23,180,75,1,600000,56,67,45,69,60,71,64,40,66,60,54,62,66,30
Randall Gelech,3,CAN,N,26,212,74,1,600000,72,40,73,55,81,63,55,40,54,56,48,66,62,45
Randy Rowe,2,CAN,N,29,180,71,1,600000,56,40,79,63,60,63,55,40,55,56,51,73,65,25
Raymond Macias,4,USA,Y,23,195,74,1,600000,53,40,89,66,72,80,60,40,65,57,60,65,63,70
Raymond Sawada,3,CAN,N,24,205,74,1,600000,68,40,72,58,77,63,56,40,57,55,55,63,66,35
Reid Cashman,4,USA,N,27,205,74,1,600000,68,40,76,56,77,65,55,40,56,55,50,67,63,15
Richard Clune,2,CAN,N,23,195,71,1,600000,63,55,45,57,72,64,54,40,54,53,53,61,59,40
Riley Emmerson,2,CAN,N,24,248,80,1,600000,85,58,39,50,98,63,50,40,50,50,50,63,60,60
Riley Holzapfel,1,CAN,N,21,170,71,1,600000,50,40,79,67,50,66,57,49,57,57,53,60,57,40
Rob Bellamy,3,USA,N,24,195,72,1,600000,63,40,77,53,72,63,51,40,51,51,48,60,60,35
Rob Hennigar,1,CAN,N,27,194,72,1,600000,63,40,79,61,72,64,56,44,57,54,51,68,63,10
Rob LaLonde,4,USA,N,27,210,76,1,600000,71,40,76,50,80,68,50,40,50,50,50,64,63,5
Rob Sirianni,3,CAN,N,26,185,72,1,600000,58,40,77,65,65,64,57,40,56,59,50,65,62,20
Robbie Earl,2,USA,N,24,195,72,1,600000,63,40,74,58,72,66,54,40,55,53,53,62,60,30
Robert Dietrich,4,GER,N,23,172,71,1,600000,52,40,84,63,52,70,54,40,55,52,55,62,59,45
Robert Snowball,3,CAN,N,28,235,75,1,600000,83,40,43,50,92,63,54,40,54,55,47,70,64,20
Robin Figren,2,CAN,Y,22,176,71,1,600000,54,40,71,63,56,63,55,40,57,52,47,58,58,50
Rosario Ruggeri,4,CAN,N,25,216,71,1,600000,74,40,69,50,83,65,51,40,51,51,50,65,61,45
Ross Carlson,1,USA,N,28,185,71,1,600000,58,40,84,70,65,63,60,40,59,62,47,68,64,10
Ryan Constant,4,CAN,N,25,200,71,1,600000,66,40,72,54,75,65,53,40,56,50,50,64,61,65
Ryan Cruthers,1,USA,N,25,175,72,1,600000,53,40,44,50,55,63,50,40,50,50,47,62,61,65
Ryan Del Monte,1,CAN,N,26,170,72,1,600000,50,40,68,66,50,63,56,40,58,52,47,64,62,25
Ryan Dingle,1,USA,N,26,190,70,1,600000,61,40,83,58,70,64,54,40,53,55,52,67,62,25
Ryan Donally,2,CAN,N,25,227,76,1,600000,79,64,47,50,88,66,52,40,52,53,49,67,71,30
Ryan Duncan,1,CAN,N,24,165,66,1,600000,50,40,44,50,45,63,50,40,50,50,47,60,60,30
Ryan Flinn,2,CAN,N,29,230,78,1,600000,81,61,46,50,90,64,51,40,51,51,52,73,76,35
Ryan Garlock,1,CAN,N,24,202,72,1,600000,67,40,74,52,76,63,52,44,51,54,50,65,60,15
Ryan Hamilton,2,CAN,N,24,219,74,1,600000,75,40,67,56,84,63,56,40,54,59,50,68,60,65
Ryan Huddy,1,CAN,N,26,180,69,1,600000,56,40,84,59,60,63,53,41,55,50,47,63,62,65
Ryan Kinasewich,2,CAN,N,26,202,74,1,600000,67,40,79,56,76,63,54,40,53,55,47,68,62,65
Ryan Lang,1,CAN,N,29,175,70,1,600000,53,40,89,50,55,65,50,40,50,50,46,69,65,25
Ryan Lannon,4,USA,N,27,200,73,1,600000,66,40,79,50,75,65,51,40,52,50,51,66,63,35
Ryan Maki,3,USA,N,25,208,73,1,600000,70,40,78,58,79,66,56,40,56,57,55,65,61,40
Ryan McGinnis,4,USA,N,23,206,74,1,600000,69,40,76,52,78,66,53,40,54,51,50,64,60,15
Ryan O'Marra,1,CAN,N,22,210,74,1,600000,71,40,69,50,80,63,52,48,54,50,52,63,58,15
Ryan Oulahen,2,CAN,N,25,185,72,1,600000,58,40,81,64,65,68,56,40,55,59,55,66,61,35
Ryan Parent,4,CAN,Y,22,183,75,1,600000,71,40,83,69,63,75,60,40,65,59,72,74,69,70
Ryan Potulny,1,USA,N,25,190,72,1,600000,61,40,76,75,70,67,64,52,65,62,58,64,61,40
Ryan Reaves,3,CAN,N,23,204,74,1,600000,68,61,47,56,77,64,54,40,54,55,52,64,69,60
Ryan Russell,1,CAN,N,22,165,71,1,600000,50,40,83,69,45,64,57,50,56,60,60,64,58,40
Ryan Stokes,4,CAN,N,26,200,76,1,600000,66,40,44,51,75,65,51,40,51,52,51,68,62,55
Ryan Weston,1,USA,N,26,205,74,1,600000,68,46,59,54,77,63,54,40,54,55,51,63,67,55
Ryan White,1,CAN,Y,21,200,72,1,600000,66,43,72,58,75,66,55,50,56,55,53,62,62,60
Ryan Wilson,4,CAN,N,23,205,73,1,600000,68,46,65,56,77,65,55,40,56,53,51,64,59,30
Rylan Kaip,1,CAN,N,26,188,73,1,600000,60,40,76,54,68,63,51,45,51,51,51,62,62,30
Sami Lepisto,4,FIN,N,25,195,73,1,600000,63,44,71,66,72,70,59,40,62,54,59,65,61,70
Sasha Pokulok,4,CAN,N,23,230,77,1,600000,81,40,69,55,90,66,65,40,58,55,50,61,59,1
Scott Ford,4,CAN,N,30,225,75,1,600000,78,58,49,50,87,65,52,40,52,52,54,68,76,65
Scott Howes,2,CAN,N,22,190,71,1,600000,61,40,76,50,70,63,50,40,50,50,50,60,58,50
Scott Jackson,4,CAN,N,23,213,76,1,600000,72,40,81,50,81,65,51,40,52,50,50,63,59,35
Scott Lehman,4,CAN,N,24,195,73,1,600000,63,52,54,53,72,66,60,40,58,59,54,67,63,30
Scott Marchesi,4,USA,N,26,200,73,1,600000,66,40,89,50,75,65,50,40,50,50,50,64,62,85
Scott Parse,1,USA,N,25,185,73,1,600000,58,40,79,66,65,66,58,40,58,58,54,63,61,30
Scott Sheppard,3,CAN,N,26,200,71,1,600000,66,40,84,50,75,63,50,40,50,50,46,68,62,30
Sean Curry,4,CAN,N,27,227,78,1,600000,79,46,71,50,88,65,53,40,54,52,50,63,63,40
Sean McMorrow,3,CAN,N,28,225,76,1,600000,78,88,36,50,87,63,50,40,50,50,48,70,74,1
Sean Sullivan,4,USA,N,26,190,72,1,600000,61,40,82,64,70,68,57,40,58,56,53,63,62,40
Sean Zimmerman,4,CAN,N,22,202,74,1,600000,67,40,73,50,76,65,50,40,50,51,52,60,58,70
Sebastien Bisaillon,4,CAN,N,23,185,72,1,600000,58,40,76,63,65,65,56,40,56,56,52,64,59,35
Sergei Kolosov,4,BLR,N,23,187,76,1,600000,59,40,79,57,67,66,52,40,52,52,53,62,59,80
Shane Willis,3,CAN,N,32,195,73,1,600000,63,40,84,63,72,65,57,40,58,56,51,77,68,35
Shaun Heshka,4,CAN,N,24,195,73,3,715000,63,40,83,59,72,66,55,40,57,53,58,66,60,75
Shawn Weller,2,USA,N,23,205,74,1,600000,68,43,73,50,77,64,52,40,52,52,51,59,59,75
Sheldon Brookbank,4,CAN,N,29,215,74,1,600000,64,86,48,62,82,71,60,40,63,61,62,77,76,35
Simon Ferguson,3,CAN,N,27,200,72,1,600000,66,73,39,52,75,63,52,40,52,52,49,70,63,50
Spencer Machacek,3,CAN,N,21,182,72,1,600000,57,40,83,70,62,71,60,40,59,61,57,62,67,45
Stefan Legein,3,CAN,Y,21,170,69,1,600000,50,40,86,66,50,69,65,40,58,56,50,62,58,45
Stefan Meyer,2,CAN,N,24,186,74,1,600000,59,41,72,69,66,67,59,41,59,60,51,64,60,45
Stefano Giliati,2,CAN,Y,21,200,72,1,600000,66,40,83,56,75,64,54,40,54,54,52,62,58,20
Stephane Goulet,3,CAN,N,24,208,75,1,600000,70,40,78,53,79,61,53,40,54,57,51,65,60,70
Stephen Gionta,2,USA,N,26,180,67,1,600000,56,40,73,69,60,63,66,40,60,56,54,62,62,60
Stephen Werner,3,CAN,N,25,210,73,1,600000,71,40,75,57,80,63,56,40,56,57,52,62,61,45
Steve Gainey,2,CAN,N,30,180,72,1,600000,56,40,70,61,60,64,54,40,52,58,53,73,66,50
Steve Kelly,2,CAN,N,33,210,74,1,600000,71,44,61,59,80,71,57,40,57,58,52,71,69,30
Steve Martins,1,CAN,N,38,185,69,1,600000,58,43,68,68,65,68,59,47,59,59,54,86,74,70
Steve Pinizzotto,1,CAN,N,26,195,73,1,600000,63,43,57,57,72,63,54,46,54,53,52,68,67,15
Steve Regier,2,CAN,N,24,194,76,1,600000,70,42,74,75,72,76,73,40,69,79,58,66,65,40
Steve Ward,4,CAN,N,24,187,71,1,600000,59,40,78,58,67,66,53,40,54,52,50,67,61,70
Steve Yetman,1,CAN,N,25,209,73,1,600000,70,40,84,50,79,63,50,40,50,50,45,63,61,15
Steven Goertzen,3,CAN,N,25,216,73,1,600000,90,69,48,69,83,74,66,40,66,66,59,69,75,55
Steven Zalewski,1,USA,N,23,189,72,1,600000,60,40,82,65,69,66,58,49,59,57,53,60,59,40
Stu Bickel,4,USA,N,23,200,75,1,600000,66,40,45,50,75,65,50,40,51,50,50,60,59,10
T.J. Fast,4,CAN,N,22,185,72,1,600000,58,40,84,55,65,68,65,40,59,56,53,61,58,70
T.J. Fox,1,USA,N,25,197,73,1,600000,64,40,86,55,73,64,53,50,53,53,51,64,61,70
T.J. Galiardi,2,CAN,Y,21,172,74,1,600000,70,40,78,82,52,85,63,56,63,63,56,59,58,45
T.J. Kemp,4,CAN,N,28,197,72,1,600000,64,40,77,60,73,65,56,40,60,51,57,67,64,5
T.J. McElroy,4,USA,N,27,210,72,1,600000,71,40,71,54,80,65,54,40,56,51,50,66,63,70
T.J. Oshie,2,USA,Y,22,170,71,3,850000,73,40,79,87,50,81,81,58,80,73,75,63,62,40
T.J. Trevelyan,2,CAN,N,26,179,69,1,600000,55,40,85,71,59,68,59,40,59,61,52,64,62,45
Taylor Chorney,4,USA,N,23,196,72,1,600000,64,40,83,59,73,69,55,40,56,53,55,59,59,35
Taylor Ellington,4,CAN,Y,21,200,72,1,600000,66,40,89,75,75,68,66,40,58,73,50,62,57,25
Ted Purcell,3,CAN,N,24,195,75,1,600000,63,40,83,77,72,68,66,42,65,64,57,63,60,30
Teemu Laakso,4,FIN,N,22,195,72,1,600000,63,40,65,56,72,68,53,40,54,52,55,60,58,50
Theo Peckham,4,CAN,Y,21,223,74,1,600000,80,71,36,61,86,70,60,40,58,59,55,62,66,50
Thomas Beauregard,3,CAN,N,23,185,72,1,600000,58,40,69,62,65,63,56,40,53,60,48,63,59,50
Thomas Harrison,4,CAN,N,26,220,74,1,600000,76,40,43,50,85,65,50,40,50,50,45,65,62,65
Thomas Hickey,4,CAN,Y,21,182,70,1,600000,57,40,79,77,62,66,69,40,59,56,50,62,58,1
Tim Branham,4,USA,N,28,195,74,1,600000,63,40,89,50,72,65,50,40,50,50,50,68,64,50
Tim Filangieri,4,USA,N,22,210,72,1,600000,71,40,89,50,80,65,50,40,50,50,50,60,58,50
Tim Hambly,4,USA,N,26,190,72,1,600000,61,40,81,61,70,70,55,40,58,52,56,65,62,35
Tim Kennedy,2,USA,Y,23,170,70,1,600000,70,40,84,76,50,77,62,40,64,60,53,64,62,45
Tim Miller,1,USA,N,23,190,73,1,600000,61,40,84,78,70,63,66,40,58,73,47,61,59,60
Tim Ramholt,4,SWZ,N,25,195,73,1,600000,63,40,82,55,72,70,52,40,53,52,52,66,61,35
Tim Spencer,2,CAN,N,24,215,74,1,600000,73,40,74,50,82,63,50,40,50,50,46,62,61,1
Todd Perry,4,CAN,N,22,215,75,1,600000,73,46,66,50,82,66,51,40,52,51,52,63,63,40
Tom Cavanagh,1,USA,N,27,200,72,1,600000,51,40,75,67,75,68,60,58,61,61,55,63,65,45
Tom Fritsche,2,CAN,N,23,183,71,1,600000,57,40,73,64,63,68,56,40,56,58,54,59,59,5
Tom Galvin,4,USA,N,30,190,71,1,600000,61,40,78,57,70,66,53,40,54,52,55,72,66,60
Tom Sestito,2,USA,N,22,209,74,1,600000,70,64,43,58,79,64,56,40,56,56,51,61,64,55
Tom Wandell,1,SWE,Y,22,183,73,1,600000,55,40,79,73,63,77,60,73,63,62,50,60,59,5
Tomas Kana,1,CZE,N,22,202,72,1,600000,67,40,68,50,76,63,50,40,50,51,49,60,58,1
Tomas Kudelka,4,CZE,N,23,176,73,1,600000,54,43,77,62,56,70,54,40,55,53,50,62,59,25
Tomas Marcinko,1,SVK,Y,22,187,76,1,600000,59,40,74,57,67,63,53,40,53,53,50,61,58,15
Tomas Pospisil,2,CZE,N,22,185,72,1,600000,58,40,78,56,65,63,52,40,52,52,52,61,58,55
Tomas Zaborsky,2,SVK,N,22,181,71,1,600000,56,40,79,63,61,63,56,41,56,56,49,60,58,45
Tommy Goebel,1,USA,N,25,166,68,1,600000,50,40,75,69,46,63,57,43,58,56,51,62,61,5
Tony Hrkac,1,CAN,N,43,170,71,1,600000,50,40,88,64,50,71,55,42,55,56,48,95,80,55
Travis Ehrhardt,4,CAN,Y,21,197,72,1,600000,64,40,57,64,73,65,55,40,56,54,50,58,57,35
Travis Morin,1,USA,N,26,195,74,1,600000,63,40,84,77,72,63,66,40,71,55,49,65,62,50
Travis Ramsey,4,USA,N,27,211,76,1,600000,71,40,67,53,80,65,54,40,55,52,51,65,63,55
Travis Turnbull,1,USA,N,23,193,72,1,600000,62,40,51,50,71,63,50,40,50,50,46,62,59,75
Trent Campbell,2,CAN,N,26,175,71,1,600000,53,40,80,66,55,63,57,40,58,56,49,62,62,70
Trent Whitfield,1,CAN,N,32,209,71,1,600000,59,40,84,70,79,77,69,49,71,62,61,62,66,45
Trevor Frischmon,1,USA,N,28,197,71,1,600000,64,40,75,58,73,64,55,50,56,53,52,69,64,1
Trevor Gillies,2,CAN,N,31,235,75,1,600000,83,73,36,50,92,63,50,40,50,50,49,72,77,70
Trevor Hendrikx,4,CAN,N,25,205,74,1,600000,68,40,42,50,77,65,50,40,50,50,50,67,61,10
Trevor Kell,3,CAN,N,23,185,72,1,600000,58,40,84,66,65,63,58,40,54,63,47,64,60,35
Trevor Lewis,1,USA,Y,22,204,73,1,600000,59,40,84,74,77,77,76,49,66,65,55,64,63,45
Trevor Ludwig,4,CAN,N,24,210,73,1,600000,71,40,66,50,80,65,50,40,50,50,50,61,60,55
Troy Brouwer,2,CAN,Y,23,213,74,3,850000,87,53,75,74,81,81,71,42,70,67,62,68,72,25
Ty Wishart,4,CAN,N,21,205,76,1,600000,68,40,86,55,77,72,65,40,59,55,57,60,57,35
Tyler Burton,1,CAN,N,25,180,69,1,600000,56,40,84,50,60,63,50,40,50,50,47,62,61,10
Tyler Doig,1,CAN,N,23,180,72,1,600000,56,40,38,50,60,63,50,41,50,50,47,64,59,50
Tyler Donati,3,CAN,N,23,175,71,1,600000,53,40,84,61,55,63,54,40,55,51,50,63,59,1
Tyler Eckford,4,CAN,N,24,215,75,1,600000,73,43,78,55,82,70,56,40,58,53,50,61,60,1
Tyler Haskins,1,USA,N,23,185,72,1,600000,58,40,70,62,65,63,55,49,55,56,53,66,59,40
Tyler Mosienko,1,CAN,N,26,175,68,1,600000,53,40,80,66,55,63,57,41,59,54,47,72,62,40
Tyler Shelast,3,CAN,N,24,202,73,1,600000,67,40,80,53,76,63,52,40,51,54,47,62,60,65
Tyler Spurgeon,1,CAN,N,24,190,71,1,600000,61,40,80,59,70,65,54,49,55,53,54,65,60,15
