"Name","Number","Team","Country","Age","Weight","Height","Position","Contract","Rookie","Protected","Available for Trade","No Apply Rerate","No Trade","Salary","Injury","Number Of Injury","Condition","Suspension","Status","CK","FG","DI","SK","ST","DU","PH","FO","PA","SC","DF","EX","LD","MO","PO","OV","Pro GP","Pro Shots","Pro G","Pro A","Pro Point","Pro PlusMinus","Pro Pim","Pro Shots Block","Pro Hits","Pro Hit Took","Pro PP","Pro SH","Pro GW","Pro GT","Pro Face Off Won","Pro Face Off Total","Pro Penalty Shots Score","Pro Penalty ShotsTotal","Pro Empty Net Goal","Pro Minutes Played","Pro Hat Trick","Farm GP","Farm Shots","Farm G","Farm A","Farm Point","Farm PlusMinus","Farm Pim","Farm Shots Block","Farm Hits"," Farm Hit Took","Farm PP","Farm SH","Farm GW","Farm GT","Farm Face Off Won","Farm Face Off Total","Farm Penalty Shots Score","Farm Penalty ShotsTotal","Farm Empty Net Goal","Farm Minutes Played","Farm Hat Trick","Game in Row with a Goal","Game in Row with a Point","Game in Row without a Goal","Game in Row without a Point"
"Dustin Boyd",350,"Ducks","CAN",23,187,72,3,2,"False","False","False","False","False",675000,,1,99,0,0,58,40,81,75,67,78,65,68,66,66,69,64,60,70,75,64,27,25,3,4,7,4,6,1,9,10,0,0,1,0,5,8,0,0,0,275,0,8,32,3,4,7,2,0,0,3,14,0,0,1,0,9,15,0,0,0,165,0,0,0,1,1
"Steve Staios",352,"Oilers","CAN",35,200,73,4,1,"False","False","False","False","False",1500000,,0,100,0,2,75,55,65,69,75,84,56,40,63,60,81,82,88,77,45,69,34,18,3,4,7,6,49,40,56,20,0,0,1,1,1,1,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
"Shawn Belle",353,"Blues","CAN",24,235,73,4,1,"False","False","False","False","False",620000,,0,100,0,2,83,45,63,60,92,73,58,40,54,52,59,45,45,47,10,59,16,3,1,1,2,-7,31,6,27,2,0,0,0,0,0,0,0,0,0,203,0,17,12,2,4,6,-1,18,15,58,5,2,0,0,0,0,0,0,0,0,264,0,0,0,2,1
"Bryan McCabe",354,"Lightning","CAN",34,198,73,4,2,"False","False","False","False","True",6500000,,0,100,0,2,71,45,82,76,74,88,84,40,82,75,71,83,98,47,50,75,35,73,8,27,35,1,26,37,35,39,4,0,1,0,0,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Sheldon Souray",355,"Flames","CAN",32,233,76,4,1,"False","False","False","False","False",4000000,,0,100,0,2,70,52,69,81,91,94,81,40,81,77,77,79,80,48,60,76,34,70,8,18,26,-1,26,35,31,29,5,0,3,0,0,0,0,1,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"Ray Whitney",356,"Rangers","CAN",37,180,70,2,1,"False","False","False","False","False",2300000,,0,99,0,2,53,40,81,92,60,89,88,40,87,78,53,86,92,52,35,74,31,49,7,14,21,-4,16,0,9,32,3,0,1,1,38,113,0,2,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Ryan Shannon",357,"Panthers","USA",27,178,69,3,2,"False","False","False","False","False",890000,,0,100,0,1,55,40,80,80,58,66,67,42,67,67,59,59,57,67,65,62,30,18,1,3,4,1,0,1,0,11,0,0,0,0,4,14,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
"Mike Modano",358,"Panthers","USA",38,210,75,1,1,"False","False","False","False","True",2800000,,0,100,0,2,55,40,78,85,80,85,75,84,78,68,72,99,91,76,50,73,36,75,9,15,24,6,17,4,13,50,4,0,1,0,433,769,0,1,0,611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Joe Pavelski",359,"Red Wings","USA",25,195,71,1,3,"False","False","False","False","False",3750000,,0,100,0,2,71,40,78,80,72,88,80,87,79,77,74,60,65,43,50,71,34,121,17,16,33,1,45,8,47,84,8,0,2,0,424,785,0,3,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Michael Peca",360,"Red Wings","CAN",35,183,71,1,2,"False","False","False","False","False",2950000,,0,100,0,2,61,40,68,78,63,77,65,82,68,63,80,84,92,47,50,68,34,52,2,7,9,-9,30,10,9,70,0,0,0,0,286,541,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
"Miroslav Satan",361,"Hurricanes","SVK",34,191,75,3,2,"False","False","False","False","False",3900000,,0,100,0,2,53,40,78,81,70,84,74,43,73,72,60,89,79,56,15,69,33,43,2,1,3,-10,12,4,15,31,0,0,0,0,9,32,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
"Rick Nash",362,"Sharks","CAN",25,218,76,2,1,"False","False","False","False","False",4125000,,0,100,0,2,67,41,81,89,84,93,92,42,86,92,75,68,83,77,15,79,35,163,19,20,39,14,22,4,47,51,7,0,9,1,22,68,4,5,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Chris Kunitz",363,"Blue Jackets","CAN",30,193,72,2,2,"False","False","False","False","False",3600000,,0,100,0,2,94,43,72,83,71,85,77,42,76,74,66,69,82,61,55,72,35,80,10,12,22,9,33,2,96,52,4,0,1,0,14,67,0,1,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"Trent Hunter",365,"Bruins","CAN",28,210,75,3,2,"False","False","False","False","False",1800000,,0,100,0,2,94,44,74,83,80,73,71,42,70,69,64,72,74,45,60,69,34,37,5,9,14,2,24,4,41,27,1,0,0,0,7,39,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
"Joe Thornton",366,"Panthers","CAN",30,235,76,1,4,"False","False","False","False","False",8500000,,0,100,0,2,76,44,78,84,92,91,94,89,98,76,69,83,95,72,50,79,36,94,12,13,25,-7,38,4,25,58,5,1,0,0,445,778,0,2,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
"Ryan Hollweg",367,"Panthers","USA",27,210,71,2,2,"False","False","False","False","False",650000,"BrokenLeftFootToeinjury",2,87,0,0,82,72,48,66,80,67,60,41,62,59,54,68,66,36,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,62,10,14,24,-8,38,7,49,30,4,0,1,0,25,49,0,0,0,242,1,0,1,3,0
"Ryan Suter",369,"Panthers","USA",24,194,73,4,5,"False","False","False","False","False",4450000,,0,100,0,2,71,42,76,81,72,95,83,40,84,71,75,69,72,74,1,73,36,67,2,21,23,4,50,40,53,30,2,0,0,1,0,0,0,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"Torrey Mitchell",370,"Sharks","CAN",24,190,72,3,2,"False","False","False","False","False",750000,,0,100,0,0,64,40,84,72,70,73,64,68,60,66,73,59,58,71,50,63,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,34,179,34,32,66,11,4,13,8,67,21,0,6,4,113,192,1,1,0,591,3,0,6,1,0
"Brett Clark",372,"Hurricanes","CAN",33,195,72,4,2,"False","False","False","False","False",2750000,,0,100,0,2,65,40,85,73,70,88,70,40,73,65,81,72,66,57,5,67,34,22,3,7,10,-4,35,35,33,19,0,1,2,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
"Wade Belak",373,"Flyers","CAN",32,223,77,3,3,"False","False","False","False","False",600000,,0,100,0,0,72,99,48,65,86,61,60,40,61,59,59,80,73,53,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,110,13,25,38,10,40,9,38,42,6,0,2,1,15,38,1,1,0,391,0,0,0,1,1
"Bryan Helmer",374,"Hurricanes","CAN",37,208,74,4,2,"False","False","False","False","False",550000,,0,100,0,1,72,43,86,65,79,78,67,40,68,61,71,72,68,30,1,66,12,6,2,3,5,1,12,18,7,6,1,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"Tanner Glass",375,"Panthers","CAN",25,191,71,2,1,"False","False","False","False","False",490000,,1,100,0,0,84,73,36,66,70,68,60,40,58,59,52,60,64,37,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,93,8,11,19,-2,58,7,65,61,2,0,0,0,22,47,0,0,0,275,0,0,0,3,1
"Cam Janssen",376,"Islanders","USA",25,210,72,3,2,"False","False","False","False","False",700000,,0,100,0,1,74,96,35,65,80,65,60,40,61,60,56,63,61,28,15,59,8,0,0,0,0,-1,19,0,7,2,0,0,0,0,3,5,0,0,0,55,0,3,14,1,1,2,-3,4,2,3,5,0,0,0,0,1,1,0,0,0,33,0,0,0,8,8
"Joel Perrault",377,"Devils","CAN",26,202,74,3,4,"False","False","False","False","False",1000000,,0,100,99,0,67,44,69,77,76,68,66,60,67,64,58,64,64,38,40,63,33,50,4,7,11,4,44,4,50,29,0,0,1,0,10,24,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott Hannan",380,"Blackhawks","CAN",30,225,73,4,2,"False","False","False","False","False",3600000,,0,100,0,2,59,40,88,72,87,88,60,40,64,60,80,79,70,43,35,69,33,27,3,10,13,-7,4,46,9,26,3,0,1,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Jassen Cullimore",382,"Lightning","CAN",37,180,73,4,1,"False","False","False","False","False",1150000,,0,100,0,1,65,42,78,67,60,73,60,40,65,61,70,82,76,60,1,63,4,0,0,0,0,-1,0,9,1,3,0,0,0,0,0,0,0,0,0,84,0,27,65,6,16,22,9,10,26,15,35,5,0,1,0,1,2,1,1,0,425,0,0,0,8,4
"Cory Stillman",384,"Canadiens","CAN",36,202,74,2,2,"False","False","False","False","False",6000000,,0,100,0,2,71,42,77,83,76,79,83,42,82,75,59,84,75,70,70,72,36,114,10,13,23,-9,17,2,49,61,4,0,2,1,48,132,2,4,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
"Darryl Bootland",385,"Rangers","CAN",28,199,74,3,1,"False","False","False","False","False",506000,,0,100,0,0,65,47,43,66,74,66,60,40,59,62,52,68,64,48,75,59,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,28,98,14,21,35,4,10,7,45,31,5,0,2,2,30,64,0,1,0,415,0,2,6,0,0
"Mikael Samuelsson",386,"Lightning","SWE",33,213,74,3,2,"False","False","False","False","False",2500000,,0,100,0,2,73,40,77,76,81,81,70,41,70,69,63,77,68,47,1,67,35,33,5,3,8,-15,14,6,23,15,1,0,1,1,16,35,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
"Blake Wheeler",387,"Penguins","USA",23,205,77,3,2,"True","False","False","False","False",800000,,0,100,0,2,58,40,73,81,77,82,75,42,74,73,72,52,52,69,40,67,35,78,9,9,18,7,13,2,15,30,3,0,1,1,17,35,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"Riley Armstrong",388,"Sabres","CAN",24,180,72,2,2,"False","False","False","False","False",550000,,0,100,0,0,56,52,60,69,60,68,59,40,56,62,56,52,52,70,25,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,0,6,6,4,0,0,7,20,0,0,0,0,6,9,0,0,0,133,0,0,0,33,2
"Kent Huskins",389,"Panthers","CAN",30,205,76,4,2,"False","False","False","False","False",850000,,0,100,0,2,66,45,73,68,77,80,63,40,66,64,80,70,70,54,20,67,22,8,0,2,2,-2,18,32,9,16,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16
"Kenndal McArdle",391,"Blackhawks","CAN",22,198,74,2,2,"True","False","False","False","False",690000,,0,100,0,0,70,49,66,67,74,69,60,40,58,59,56,52,52,60,60,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,37,2,5,7,3,0,3,9,30,0,0,1,0,8,13,0,0,0,129,0,0,0,20,20
"Roman Polak",392,"Blue Jackets","CZE",22,227,73,4,1,"False","False","False","False","False",650000,,0,100,0,2,82,42,81,71,88,86,65,40,69,62,73,63,58,65,10,68,35,31,4,13,17,15,44,38,65,31,2,0,2,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
"Marc Savard",394,"Kings","CAN",32,191,70,1,3,"False","False","False","False","True",10000000,,0,99,0,2,53,40,72,93,70,91,92,82,92,81,66,74,83,60,65,77,37,125,22,29,51,23,12,3,34,78,6,1,6,2,556,1078,0,4,0,842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
"Jan Hejda",395,"Avalanche","CZE",31,218,75,4,3,"False","False","False","False","False",3000000,,0,100,0,2,90,40,85,72,84,90,70,40,72,64,90,70,63,48,15,73,36,30,6,9,15,-9,90,51,89,45,2,0,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
"Brandon Bochenski",396,"Avalanche","USA",27,193,72,2,2,"False","False","False","False","False",863155,,0,100,0,2,62,40,80,71,71,72,62,40,61,63,58,65,69,30,45,61,11,5,1,1,2,0,0,1,4,5,0,0,0,0,3,10,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Joey Crabb",397,"Coyotes","USA",26,191,73,3,1,"False","False","False","False","False",575000,,0,99,0,2,61,49,64,70,70,71,61,42,60,62,72,52,52,52,55,60,11,14,1,3,4,-6,9,2,9,7,1,0,0,0,5,10,0,0,0,222,0,24,138,21,19,40,-1,10,20,43,55,13,0,2,1,81,177,0,0,0,426,0,0,0,7,1
"Rob Schremp",398,"Kings","USA",23,200,71,1,1,"False","False","False","False","False",850000,,0,100,0,2,61,40,82,76,75,85,74,75,71,64,61,67,62,54,70,62,23,4,1,2,3,3,6,0,7,3,0,0,0,0,20,54,0,0,0,69,0,11,38,2,7,9,-2,6,1,15,38,1,0,0,0,158,318,0,0,0,197,0,0,0,2,2
"Brett McLean",399,"Flames","CAN",31,197,72,1,1,"False","False","False","False","False",600000,,0,100,0,2,54,42,77,71,73,79,65,66,66,64,69,76,67,52,1,64,34,14,0,7,7,1,2,4,10,30,0,0,0,0,127,284,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14
"Warren Peters",400,"Blues","CAN",27,198,72,1,2,"False","False","False","False","False",800000,,1,100,0,0,84,46,64,67,74,69,60,70,58,60,58,52,52,45,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,70,10,16,26,4,26,7,74,65,6,0,4,0,349,549,0,0,0,352,0,0,0,1,1
"Peter Harrold",401,"Blue Jackets","USA",26,188,71,4,2,"False","False","False","False","False",600000,,0,100,0,0,56,40,76,64,68,73,62,41,66,64,57,57,56,49,65,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,73,6,28,34,9,22,30,41,20,6,0,2,0,1,1,0,0,0,480,0,2,3,0,0
"Randy Robitaille",402,"Coyotes","CAN",34,200,71,2,1,"False","False","False","False","False",1000000,,1,100,0,1,53,50,79,82,75,70,68,86,71,67,58,70,64,31,1,65,24,29,5,1,6,-4,2,1,4,26,0,0,1,0,12,21,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
"Ben Lovejoy",404,"Blue Jackets","USA",25,215,74,4,3,"True","False","False","False","False",550000,,0,100,0,0,56,46,84,61,82,71,60,40,58,59,59,52,52,68,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,168,20,43,63,21,22,46,44,41,11,0,1,0,0,0,0,1,0,616,1,0,0,2,2
"Jaime Sifers",405,"Capitals","USA",26,210,71,4,1,"True","False","False","False","False",675000,,1,100,0,2,75,46,68,62,80,72,60,40,63,59,60,52,52,33,25,60,4,5,0,0,0,-3,17,2,10,1,0,0,0,0,0,0,0,0,0,73,0,10,42,4,11,15,4,28,13,32,17,3,0,0,0,0,0,0,0,0,161,0,0,0,9,7
"Rich Peverley",407,"Islanders","CAN",26,185,72,1,1,"False","False","False","False","False",750000,,1,100,0,2,50,42,77,86,65,85,77,88,78,74,74,62,58,57,40,68,35,59,2,15,17,-7,2,8,7,73,1,0,0,0,404,794,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
"Anders Eriksson",409,"Rangers","SWE",34,218,75,4,2,"False","False","False","False","False",550000,,0,100,0,0,75,41,79,66,84,75,62,40,65,55,68,83,76,41,10,66,33,12,0,8,8,-1,38,19,33,8,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rob Niedermayer",410,"Penguins","CAN",34,201,74,1,1,"False","False","False","False","False",1000000,,0,100,0,2,70,40,789,79,75,84,65,44,67,65,78,82,83,70,1,66,35,12,3,0,3,1,10,6,5,18,0,0,0,0,60,211,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
"Sean Collins",411,"Sabres","USA",25,212,73,4,3,"True","False","False","False","False",500000,,0,100,0,0,60,40,68,64,81,75,60,40,62,63,59,52,52,50,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glen Metropolit",412,"Red Wings","CAN",35,195,70,1,1,"False","False","False","False","False",500000,,0,100,0,2,59,46,80,73,72,85,66,84,65,65,76,80,67,51,60,64,34,21,3,0,3,-8,5,9,1,54,0,0,0,0,274,497,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
"Tim Gleason",413,"Wild","USA",26,217,72,4,2,"False","False","False","False","False",1800000,,0,100,0,2,94,58,74,70,83,79,62,40,67,60,84,70,66,53,20,70,34,28,1,12,13,4,75,36,76,24,1,0,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Alexander Semin",414,"Penguins","RUS",25,205,74,3,5,"False","False","False","False","False",6500000,,0,100,0,2,53,42,53,93,77,83,94,41,92,93,64,73,61,70,65,77,35,143,25,31,56,24,6,2,14,40,7,0,3,0,21,52,1,1,0,561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Darryl Sydor",415,"Sabres","CAN",37,211,73,4,1,"False","False","False","False","False",800000,,0,100,0,2,57,41,84,68,80,81,65,40,68,63,77,92,92,85,10,69,33,23,3,10,13,16,11,34,5,11,3,0,1,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
"Paul Szczechura",416,"Hurricanes","CAN",24,190,71,1,2,"True","False","False","False","False",550000,,0,100,0,2,69,40,76,74,70,75,68,59,67,66,73,52,52,62,45,63,31,26,0,2,2,-1,2,0,20,17,0,0,0,0,124,277,0,0,0,219,0,3,20,4,1,5,1,2,3,4,8,3,0,0,0,49,93,0,0,0,54,1,0,0,31,8
"Donald Brashear",417,"Thrashers","USA",37,234,75,2,2,"False","False","False","False","False",550000,,0,100,0,2,88,99,40,68,92,63,60,40,61,60,54,87,92,70,20,64,33,2,1,0,1,-8,46,0,43,5,0,0,0,0,2,11,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
"Jamie Langenbrunner",418,"Wild","USA",34,205,73,3,1,"False","False","False","False","False",2500000,,0,99,0,2,72,44,75,86,77,85,86,41,84,77,70,89,83,53,50,76,34,111,10,21,31,14,32,3,70,48,2,0,0,0,30,78,0,2,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
"Adam Hall",419,"Wild","USA",29,206,75,1,2,"False","False","False","False","False",1000000,,0,100,0,2,73,52,76,71,78,75,62,72,63,63,78,76,68,53,65,66,34,32,5,9,14,-5,10,5,4,48,1,1,0,0,200,384,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Brad May",420,"Flames","CAN",38,213,73,2,2,"False","False","False","False","False",1000000,,0,100,0,2,67,79,47,67,81,63,62,40,63,61,59,88,81,34,60,63,26,7,0,1,1,1,8,0,34,3,0,0,0,0,3,14,0,0,0,162,0,5,23,4,2,6,3,8,5,13,15,1,1,0,0,32,55,0,0,0,82,0,0,0,24,14
"Patrick Kane",421,"Wild","USA",20,175,70,3,1,"False","False","False","False","False",850000,,0,100,0,2,51,40,79,94,55,87,88,41,85,79,57,59,65,53,50,71,34,106,14,15,29,0,0,1,4,43,7,0,2,1,19,66,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Nicklas Backstrom",422,"Wild","SWE",21,183,72,1,1,"False","False","False","False","False",850000,,0,100,0,2,58,40,78,95,63,92,91,75,92,77,67,66,63,53,30,74,34,98,14,19,33,13,14,1,15,73,1,0,1,2,434,872,2,2,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
"Mike Van Ryn",423,"Bruins","CAN",24,198,73,4,3,"False","False","False","False","False",2200000,,0,100,0,2,55,40,79,73,74,75,73,40,75,70,72,72,65,42,50,67,32,31,4,11,15,-11,20,29,17,22,3,0,1,1,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Nick Schultz",424,"Wild","CAN",26,200,73,4,2,"False","False","False","False","False",1800000,,0,100,0,2,70,43,86,70,75,83,60,40,64,61,84,76,63,53,45,68,34,26,1,7,8,1,10,36,13,16,0,0,1,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
"Staffan Kronwall",426,"Wild","CAN",26,209,76,4,1,"False","False","False","False","False",500000,,0,100,0,0,70,47,74,64,79,70,69,40,65,60,56,47,42,31,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,106,13,23,36,-25,54,77,99,68,10,0,0,2,0,0,0,1,0,582,1,1,7,0,0
"Ben Ondrus",427,"Wild","CAN",27,185,72,2,2,"False","False","False","False","False",863155,,1,100,0,0,58,67,60,60,65,64,54,43,53,57,64,69,62,24,70,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,-1,2,6,2,6,0,0,0,0,3,5,0,0,0,44,0,0,0,0,0
"Steve Montador",428,"Maple Leafs","CAN",30,210,72,4,1,"False","False","False","False","False",525000,,0,100,0,2,75,86,51,64,80,76,70,40,72,65,70,71,69,58,50,67,29,9,1,11,12,5,59,22,56,13,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"Philippe Dupuis",429,"Ducks","CAN",25,196,72,1,2,"False","False","False","False","False",650000,,0,100,0,0,64,40,88,69,73,75,65,50,65,62,56,47,47,69,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,99,12,20,32,21,4,7,6,89,1,0,1,1,348,674,0,0,0,519,0,0,2,1,0
"Matt Foy",430,"Wild","CAN",26,225,74,3,2,"False","False","False","False","False",863155,,0,100,0,0,78,50,38,53,87,63,58,40,61,52,49,64,62,30,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shaone Morrisonn",431,"Wild","CAN",26,210,76,4,3,"False","False","False","False","False",2250000,,0,100,0,2,81,43,67,67,80,74,62,40,66,62,81,68,62,53,30,67,34,6,1,5,6,7,18,15,19,8,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11
"Kris Russell",432,"Blue Jackets","CAN",22,180,70,4,2,"False","False","False","False","False",650000,,0,100,0,2,61,40,81,81,60,78,76,40,77,66,57,47,47,65,65,63,35,27,5,16,21,10,8,29,12,27,3,0,1,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"Brendan Bell",433,"Coyotes","CAN",26,211,74,4,4,"False","False","False","False","False",1000000,,0,100,0,2,57,41,80,72,80,80,73,40,73,69,58,69,67,53,45,66,35,19,2,4,6,-7,34,17,36,18,0,0,1,0,0,0,0,0,1,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
"Milan Lucic",434,"Wild","CAN",20,220,76,2,1,"False","False","False","False","False",700000,,0,100,0,2,99,84,45,74,85,76,76,41,75,71,63,61,77,53,45,69,34,59,7,5,12,-6,81,2,97,37,0,0,1,0,11,23,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"Bryan Rodney",435,"Sabres","CAN",25,200,72,4,2,"True","False","False","False","False",550000,,0,100,0,0,52,40,79,62,75,72,66,40,68,59,55,47,47,50,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tim Wallace",437,"Blue Jackets","USA",25,207,73,3,3,"True","False","False","False","False",550000,,0,100,0,0,89,43,70,68,78,71,63,40,64,60,59,47,47,68,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,140,13,23,36,10,32,10,137,79,5,0,2,0,56,103,1,1,0,534,0,1,7,0,0
"Mark Cullen",438,"Lightning","USA",31,190,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,61,40,82,70,70,64,61,49,62,60,53,58,54,66,45,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,111,17,19,36,19,0,7,9,68,0,0,2,0,202,367,0,0,0,266,0,0,5,1,0
