Number,Team,Transaction
9208,12,[06-Jan-14 8:51:14 AM] - Paul Martin has been selected as assistant for Oilers.
9209,28,[06-Jan-14 8:51:33 AM] - Unknown Player is no longer captain for Maple Leafs.
9210,28,[06-Jan-14 8:51:33 AM] - Ryan Callahan has been selected as captain for Maple Leafs.
9211,23,[06-Jan-14 8:56:40 AM] - Niclas Andersen has been deleted from Coyotes.
9212,23,[06-Jan-14 8:56:46 AM] - Johan Ryno has been deleted from Coyotes.
9213,23,[06-Jan-14 8:56:50 AM] - Justin Dibenedetto has been deleted from Coyotes.
9214,23,[06-Jan-14 8:56:54 AM] - Justin Mercier has been deleted from Coyotes.
9215,23,[06-Jan-14 8:57:00 AM] - Thomas Spelling has been deleted from Coyotes.
9216,17,[06-Jan-14 8:57:12 AM] - Olivier Magnan has been deleted from Predators.
9217,17,[06-Jan-14 8:57:19 AM] - Francois Bouchard has been deleted from Predators.
9218,17,[06-Jan-14 8:57:22 AM] - Denis Reul has been deleted from Predators.
9219,17,[06-Jan-14 8:57:28 AM] - Mario Kempe has been deleted from Predators.
9220,17,[06-Jan-14 8:57:30 AM] - Maxim Gratchev has been deleted from Predators.
9221,22,[06-Jan-14 8:57:45 AM] - Kristoffer Berglund has been deleted from Flyers.
9222,22,[06-Jan-14 9:02:01 AM] - Patrick Holland was added to Flyers.
9223,7,[06-Jan-14 9:04:50 AM] - Adam Henrique was added to Blackhawks.
9224,15,[06-Jan-14 9:04:50 AM] - Ryan Nugent-Hopkins was added to Wild.
9225,15,[06-Jan-14 9:04:50 AM] - Marcus Kruger was added to Wild.
9226,15,[06-Jan-14 9:04:52 AM] - TRADE : From Wild to Blackhawks : Adam Henrique (67)- Alex Chiasson (P)- Y:2014-RND:1-MIN- Y:2015-RND:1-NYR.
9227,7,[06-Jan-14 9:04:52 AM] - TRADE : From Wild to Blackhawks : Adam Henrique (67)- Alex Chiasson (P)- Y:2014-RND:1-MIN- Y:2015-RND:1-NYR.
9228,7,[06-Jan-14 9:04:52 AM] - TRADE : From Blackhawks to Wild : Ryan Nugent-Hopkins (68)- Marcus Kruger (64).
9229,15,[06-Jan-14 9:04:52 AM] - TRADE : From Blackhawks to Wild : Ryan Nugent-Hopkins (68)- Marcus Kruger (64).
9230,10,[06-Jan-14 9:06:03 AM] - Chris Kelly was added to Stars.
9231,19,[06-Jan-14 9:06:03 AM] - Torrey Mitchell was added to Islanders.
9232,19,[06-Jan-14 9:06:03 AM] - Colton Gillies was added to Islanders.
9233,19,[06-Jan-14 9:06:05 AM] - TRADE : From Islanders to Stars : Chris Kelly (64).
9234,10,[06-Jan-14 9:06:05 AM] - TRADE : From Islanders to Stars : Chris Kelly (64).
9235,10,[06-Jan-14 9:06:05 AM] - TRADE : From Stars to Islanders : Torrey Mitchell (62)- Colton Gillies (56).
9236,19,[06-Jan-14 9:06:05 AM] - TRADE : From Stars to Islanders : Torrey Mitchell (62)- Colton Gillies (56).
9237,21,[06-Jan-14 11:55:32 PM] - Ryan Strome was added to Senators.
9238,10,[08-Jan-14 8:50:25 AM] - Stars show interest in Nick Holden from waiver.
9239,8,[08-Jan-14 8:50:31 AM] - Avalanche show interest in Nick Holden from waiver.
9240,7,[08-Jan-14 8:51:10 AM] - Blackhawks show interest in Ben Eager from waiver.
9241,7,[08-Jan-14 8:55:44 AM] - Blackhawks claimed Ben Eager from waiver from Wild for $100-000.00.
9242,7,[08-Jan-14 8:55:44 AM] - Ben Eager was added to Blackhawks.
9243,24,[08-Jan-14 8:57:39 AM] - Matt Climie was added to Penguins.
9244,4,[08-Jan-14 8:57:41 AM] - TRADE : From Sabres to Penguins : Matt Climie (65).
9245,24,[08-Jan-14 8:57:41 AM] - TRADE : From Sabres to Penguins : Matt Climie (65).
9246,24,[08-Jan-14 8:57:41 AM] - TRADE : From Penguins to Sabres : Y:2014-RND:6-DAL.
9247,4,[08-Jan-14 8:57:41 AM] - TRADE : From Penguins to Sabres : Y:2014-RND:6-DAL.
9248,7,[08-Jan-14 8:58:05 AM] - Ryane Clowe was added to Blackhawks.
9249,7,[08-Jan-14 8:58:06 AM] - TRADE : From Blackhawks to Rangers : Calle Andersson (P)- Y:2015-RND:2-CAR.
9250,20,[08-Jan-14 8:58:06 AM] - TRADE : From Blackhawks to Rangers : Calle Andersson (P)- Y:2015-RND:2-CAR.
9251,20,[08-Jan-14 8:58:06 AM] - TRADE : From Rangers to Blackhawks : Ryane Clowe (66).
9252,7,[08-Jan-14 8:58:06 AM] - TRADE : From Rangers to Blackhawks : Ryane Clowe (66).
9253,8,[08-Jan-14 8:58:31 AM] - Avalanche claimed Nick Holden from waiver from Panthers for $100-000.00.
9254,8,[08-Jan-14 8:58:31 AM] - Nick Holden was added to Avalanche.
9255,29,[09-Jan-14 9:15:35 AM] - Chris Thorburn was added to Canucks.
9256,4,[09-Jan-14 9:15:36 AM] - TRADE : From Sabres to Canucks : Chris Thorburn (60)- Y:2014-RND:4-BOS.
9257,29,[09-Jan-14 9:15:36 AM] - TRADE : From Sabres to Canucks : Chris Thorburn (60)- Y:2014-RND:4-BOS.
9258,29,[09-Jan-14 9:15:36 AM] - TRADE : From Canucks to Sabres : Y:2014-RND:3-VAN.
9259,4,[09-Jan-14 9:15:36 AM] - TRADE : From Canucks to Sabres : Y:2014-RND:3-VAN.
9260,9,[09-Jan-14 9:36:56 PM] - Tyler Johnson was added to Blue Jackets.
9261,9,[09-Jan-14 9:36:56 PM] - TRADE : From Blue Jackets to Avalanche : Henrik Samuelsson (P)- Y:2014-RND:2-ANH.
9262,8,[09-Jan-14 9:36:56 PM] - TRADE : From Blue Jackets to Avalanche : Henrik Samuelsson (P)- Y:2014-RND:2-ANH.
9263,8,[09-Jan-14 9:36:56 PM] - TRADE : From Avalanche to Blue Jackets : Tyler Johnson (62)- Derek Grant (P).
9264,9,[09-Jan-14 9:36:56 PM] - TRADE : From Avalanche to Blue Jackets : Tyler Johnson (62)- Derek Grant (P).
9265,9,[10-Jan-14 4:49:46 PM] - Derek Grant was added to Blue Jackets.
9266,21,[13-Jan-14 12:31:33 AM] - Matt Fraser was added to Senators.
9267,21,[13-Jan-14 12:31:33 AM] - Jimmy Hayes was added to Senators.
9268,11,[13-Jan-14 12:31:33 AM] - Cory Conacher was added to Red Wings.
9269,11,[13-Jan-14 12:31:33 AM] - Patrick Bordeleau was added to Red Wings.
9270,11,[13-Jan-14 12:31:34 AM] - TRADE : From Red Wings to Senators : Matt Fraser (60)- Jimmy Hayes (59)- $10-130-139.
9271,21,[13-Jan-14 12:31:34 AM] - TRADE : From Red Wings to Senators : Matt Fraser (60)- Jimmy Hayes (59)- $10-130-139.
9272,21,[13-Jan-14 12:31:34 AM] - TRADE : From Senators to Red Wings : Cory Conacher (67)- Patrick Bordeleau (59)- Y:2016-RND:5-OTT.
9273,11,[13-Jan-14 12:31:34 AM] - TRADE : From Senators to Red Wings : Cory Conacher (67)- Patrick Bordeleau (59)- Y:2016-RND:5-OTT.
9274,21,[14-Jan-14 11:21:13 PM] - David Broll was added to Senators.
9275,21,[14-Jan-14 11:21:13 PM] - Jussi Jokinen was added to Senators.
9276,21,[14-Jan-14 11:21:13 PM] - Matt Martin was added to Senators.
9277,29,[14-Jan-14 11:21:13 PM] - Harri Pesonen was added to Canucks.
9278,29,[14-Jan-14 11:21:13 PM] - Nathan Horton was added to Canucks.
9279,29,[14-Jan-14 11:21:14 PM] - TRADE : From Canucks to Senators : David Broll (53)- Jussi Jokinen (68)- Matt Martin (64)- Brandon Whitney (P)- Y:2014-RND:4-MIN.
9280,21,[14-Jan-14 11:21:14 PM] - TRADE : From Canucks to Senators : David Broll (53)- Jussi Jokinen (68)- Matt Martin (64)- Brandon Whitney (P)- Y:2014-RND:4-MIN.
9281,21,[14-Jan-14 11:21:14 PM] - TRADE : From Senators to Canucks : Harri Pesonen (54)- Nathan Horton (68)- Shane Prince (P)- Y:2014-RND:2-VAN.
9282,29,[14-Jan-14 11:21:14 PM] - TRADE : From Senators to Canucks : Harri Pesonen (54)- Nathan Horton (68)- Shane Prince (P)- Y:2014-RND:2-VAN.
9283,13,[15-Jan-14 11:24:18 AM] - Sean Bergenheim was added to Panthers.
9284,5,[15-Jan-14 11:44:25 AM] - Tyler Sloan was added to Flames.
9285,18,[15-Jan-14 11:44:26 AM] - TRADE : From Devils to Flames : Tyler Sloan (54).
9286,5,[15-Jan-14 11:44:26 AM] - TRADE : From Devils to Flames : Tyler Sloan (54).
9287,5,[15-Jan-14 11:44:26 AM] - TRADE : From Flames to Devils : $100-000.
9288,18,[15-Jan-14 11:44:26 AM] - TRADE : From Flames to Devils : $100-000.
9289,5,[15-Jan-14 11:45:35 AM] - Kent Huskins was added to Flames.
9290,20,[15-Jan-14 11:45:36 AM] - TRADE : From Rangers to Flames : Kent Huskins (58).
9291,5,[15-Jan-14 11:45:36 AM] - TRADE : From Rangers to Flames : Kent Huskins (58).
9292,5,[15-Jan-14 11:45:36 AM] - TRADE : From Flames to Rangers : $250-000.
9293,20,[15-Jan-14 11:45:36 AM] - TRADE : From Flames to Rangers : $250-000.
9294,8,[15-Jan-14 11:38:06 PM] - Avalanche show interest in Micheal Haley from waiver.
9295,8,[15-Jan-14 11:40:01 PM] - Avalanche claimed Micheal Haley from waiver from Islanders for $100-000.00.
9296,8,[15-Jan-14 11:40:01 PM] - Micheal Haley was added to Avalanche.
9297,22,[17-Jan-14 12:15:26 AM] - Flyers show interest in Kris Newbury from waiver.
9298,17,[17-Jan-14 12:15:53 AM] - Unknown Player is no longer captain for Admirals.
9299,17,[17-Jan-14 12:15:53 AM] - Zack FitzGerald has been selected as captain for Admirals.
9300,17,[17-Jan-14 12:15:53 AM] - Unknown Player is no longer as assistant for Admirals.
9301,17,[17-Jan-14 12:15:53 AM] - Anthony Peluso has been selected as assistant for Admirals.
9302,17,[17-Jan-14 12:15:53 AM] - Unknown Player is no longer as assistant for Admirals.
9303,17,[17-Jan-14 12:15:53 AM] - T.J. Brennan has been selected as assistant for Admirals.
9304,22,[17-Jan-14 12:16:48 AM] - Flyers claimed Kris Newbury from waiver from Panthers for $100-000.00.
9305,22,[17-Jan-14 12:16:48 AM] - Kris Newbury was added to Flyers.
9306,22,[18-Jan-14 11:19:10 AM] - Unknown Player is no longer as assistant for Phantoms.
9307,22,[18-Jan-14 11:19:10 AM] - Justin Falk has been selected as assistant for Phantoms.
9308,20,[18-Jan-14 11:35:51 AM] - Mark Fraser was added to Rangers.
9309,24,[18-Jan-14 11:35:51 AM] - Mark Cundari was added to Penguins.
9310,24,[18-Jan-14 11:35:51 AM] - Johan Hedberg was added to Penguins.
9311,24,[18-Jan-14 11:35:51 AM] - TRADE : From Penguins to Rangers : Mark Fraser (65).
9312,20,[18-Jan-14 11:35:51 AM] - TRADE : From Penguins to Rangers : Mark Fraser (65).
9313,20,[18-Jan-14 11:35:51 AM] - TRADE : From Rangers to Penguins : Mark Cundari (60)- Johan Hedberg (72).
9314,24,[18-Jan-14 11:35:51 AM] - TRADE : From Rangers to Penguins : Mark Cundari (60)- Johan Hedberg (72).
9315,22,[18-Jan-14 11:36:45 AM] - Brian Dumoulin was added to Flyers.
9316,26,[20-Jan-14 8:55:51 PM] - New Record for Team Most Assists (15) in 1 Game for Sharks!
9317,26,[20-Jan-14 8:55:51 PM] - New Record for Team Most Points (23) in 1 Game for Sharks!
9318,24,[21-Jan-14 4:42:06 PM] - Penguins show interest in Wade Redden from waiver.
9319,24,[21-Jan-14 4:44:35 PM] - Penguins claimed Wade Redden from waiver from Rangers for $100-000.00.
9320,24,[21-Jan-14 4:44:35 PM] - Wade Redden was added to Penguins.
9321,20,[21-Jan-14 4:45:24 PM] - Simon Gagne was added to Rangers.
9322,20,[21-Jan-14 4:45:25 PM] - TRADE : From Rangers to Bruins : Markus Soberg (P).
9323,3,[21-Jan-14 4:45:25 PM] - TRADE : From Rangers to Bruins : Markus Soberg (P).
9324,3,[21-Jan-14 4:45:25 PM] - TRADE : From Bruins to Rangers : Simon Gagne (64).
9325,20,[21-Jan-14 4:45:25 PM] - TRADE : From Bruins to Rangers : Simon Gagne (64).
9326,11,[23-Jan-14 8:52:48 AM] - Red Wings show interest in Kent Huskins from waiver.
9327,8,[23-Jan-14 8:53:07 AM] - New Record for Team Most Hits (38) in 1 Game for Avalanche!
9328,11,[23-Jan-14 8:53:08 AM] - Red Wings claimed Kent Huskins from waiver from Flames for $100-000.00.
9329,11,[23-Jan-14 8:53:08 AM] - Kent Huskins was added to Red Wings.
9330,3,[23-Jan-14 9:01:34 AM] - Milan Hejduk was added to Bruins.
9331,3,[23-Jan-14 9:01:34 AM] - Steve Downie was added to Bruins.
9332,3,[23-Jan-14 9:01:34 AM] - Matt Calvert was added to Bruins.
9333,11,[23-Jan-14 9:01:34 AM] - Jamie McGinn was added to Red Wings.
9334,11,[23-Jan-14 9:01:34 AM] - Eric Nystrom was added to Red Wings.
9335,11,[23-Jan-14 9:01:35 AM] - TRADE : From Red Wings to Bruins : Milan Hejduk (63)- Steve Downie (63)- Matt Calvert (64)- Y:2014-RND:5-DET.
9336,3,[23-Jan-14 9:01:35 AM] - TRADE : From Red Wings to Bruins : Milan Hejduk (63)- Steve Downie (63)- Matt Calvert (64)- Y:2014-RND:5-DET.
9337,3,[23-Jan-14 9:01:35 AM] - TRADE : From Bruins to Red Wings : Jamie McGinn (67)- Eric Nystrom (65).
9338,11,[23-Jan-14 9:01:35 AM] - TRADE : From Bruins to Red Wings : Jamie McGinn (67)- Eric Nystrom (65).
9339,12,[23-Jan-14 9:02:10 AM] - Jeff Zatkoff was added to Oilers.
9340,9,[23-Jan-14 9:02:10 AM] - Joe Cannata was added to Blue Jackets.
9341,9,[23-Jan-14 9:02:12 AM] - TRADE : From Blue Jackets to Oilers : Jeff Zatkoff (65)- $100-000.
9342,12,[23-Jan-14 9:02:12 AM] - TRADE : From Blue Jackets to Oilers : Jeff Zatkoff (65)- $100-000.
9343,12,[23-Jan-14 9:02:12 AM] - TRADE : From Oilers to Blue Jackets : Joe Cannata (55).
9344,9,[23-Jan-14 9:02:12 AM] - TRADE : From Oilers to Blue Jackets : Joe Cannata (55).
9345,11,[24-Jan-14 9:56:51 AM] - Unknown Player is no longer as assistant for Red Wings.
9346,11,[24-Jan-14 9:56:51 AM] - Andrew Ference has been selected as assistant for Red Wings.
9347,11,[24-Jan-14 9:56:51 AM] - Andrew Ference is no longer as assistant for Red Wings.
9348,11,[24-Jan-14 9:56:51 AM] - Alex Tanguay has been selected as assistant for Red Wings.
9349,23,[24-Jan-14 9:57:28 AM] - General Manager Change : Coyotes fired general manager Gary Brown
9350,23,[24-Jan-14 9:57:28 AM] - General Manager Change : Coyotes hired general manager Jimmy Cox
9351,17,[25-Jan-14 8:13:03 AM] - Michael Frolik was added to Predators.
9352,23,[25-Jan-14 8:13:03 AM] - Kyle Quincey was added to Coyotes.
9353,23,[25-Jan-14 8:13:04 AM] - TRADE : From Coyotes to Predators : Michael Frolik (63).
9354,17,[25-Jan-14 8:13:04 AM] - TRADE : From Coyotes to Predators : Michael Frolik (63).
9355,17,[25-Jan-14 8:13:04 AM] - TRADE : From Predators to Coyotes : Kyle Quincey (64)- Y:2015-RND:1-NSH.
9356,23,[25-Jan-14 8:13:04 AM] - TRADE : From Predators to Coyotes : Kyle Quincey (64)- Y:2015-RND:1-NSH.
9357,12,[25-Jan-14 4:37:57 PM] - Martin St. Pierre was added to Oilers.
9358,17,[25-Jan-14 4:42:37 PM] - Unknown Player is no longer as assistant for Admirals.
9359,17,[25-Jan-14 4:42:37 PM] - Tomas Tatar has been selected as assistant for Admirals.
9360,16,[28-Jan-14 9:43:31 AM] - Mats Zuccarello was added to Canadiens.
9361,21,[28-Jan-14 9:47:25 AM] - Jason Pominville was added to Senators.
9362,21,[28-Jan-14 9:47:25 AM] - T.J. Oshie was added to Senators.
9363,21,[28-Jan-14 9:47:25 AM] - Brandon Prust was added to Senators.
9364,20,[28-Jan-14 9:47:25 AM] - Vincent Lecavalier was added to Rangers.
9365,20,[28-Jan-14 9:47:25 AM] - Steve Sullivan was added to Rangers.
9366,20,[28-Jan-14 9:47:25 AM] - Ryan Strome was added to Rangers.
9367,20,[28-Jan-14 9:47:25 AM] - Nathan Beaulieu was added to Rangers.
9368,20,[28-Jan-14 9:47:28 AM] - TRADE : From Rangers to Senators : Jason Pominville (74)- T.J. Oshie (68)- Brandon Prust (64)- Y:2015-RND:3-OTT.
9369,21,[28-Jan-14 9:47:28 AM] - TRADE : From Rangers to Senators : Jason Pominville (74)- T.J. Oshie (68)- Brandon Prust (64)- Y:2015-RND:3-OTT.
9370,21,[28-Jan-14 9:47:28 AM] - TRADE : From Senators to Rangers : Vincent Lecavalier (72)- Steve Sullivan (65)- Ryan Strome (51)- Nathan Beaulieu (56).
9371,20,[28-Jan-14 9:47:28 AM] - TRADE : From Senators to Rangers : Vincent Lecavalier (72)- Steve Sullivan (65)- Ryan Strome (51)- Nathan Beaulieu (56).
9372,22,[28-Jan-14 9:47:47 AM] - Martin St. Pierre was added to Flyers.
9373,22,[28-Jan-14 9:47:48 AM] - TRADE : From Flyers to Oilers : $5-000-000.
9374,12,[28-Jan-14 9:47:48 AM] - TRADE : From Flyers to Oilers : $5-000-000.
9375,12,[28-Jan-14 9:47:48 AM] - TRADE : From Oilers to Flyers : Martin St. Pierre (56).
9376,22,[28-Jan-14 9:47:48 AM] - TRADE : From Oilers to Flyers : Martin St. Pierre (56).
9377,21,[28-Jan-14 9:48:31 AM] - Brian Elliott was added to Senators.
9378,23,[28-Jan-14 9:48:31 AM] - Jonas Gustavsson was added to Coyotes.
9379,23,[28-Jan-14 9:48:32 AM] - TRADE : From Coyotes to Senators : Brian Elliott (77).
9380,21,[28-Jan-14 9:48:32 AM] - TRADE : From Coyotes to Senators : Brian Elliott (77).
9381,21,[28-Jan-14 9:48:32 AM] - TRADE : From Senators to Coyotes : Jonas Gustavsson (70)- Joseph Blandisi (P)- Y:2014-RND:4-MIN- Y:2016-RND:2-OTT.
9382,23,[28-Jan-14 9:48:32 AM] - TRADE : From Senators to Coyotes : Jonas Gustavsson (70)- Joseph Blandisi (P)- Y:2014-RND:4-MIN- Y:2016-RND:2-OTT.
9383,3,[01-Feb-14 10:21:26 PM] - Bruins show interest in Manny Malhotra from waiver.
9384,21,[01-Feb-14 10:23:31 PM] - New Record for Team Most Hits (36) in 1 Game for Senators!
9385,5,[01-Feb-14 10:24:33 PM] - Adam Henrique was added to Flames.
9386,7,[01-Feb-14 10:24:33 PM] - Marcus Johansson was added to Blackhawks.
9387,7,[01-Feb-14 10:24:34 PM] - TRADE : From Blackhawks to Flames : Adam Henrique (67).
9388,5,[01-Feb-14 10:24:34 PM] - TRADE : From Blackhawks to Flames : Adam Henrique (67).
9389,5,[01-Feb-14 10:24:34 PM] - TRADE : From Flames to Blackhawks : Marcus Johansson (66)- Y:2015-RND:3-CGY.
9390,7,[01-Feb-14 10:24:34 PM] - TRADE : From Flames to Blackhawks : Marcus Johansson (66)- Y:2015-RND:3-CGY.
9391,20,[01-Feb-14 10:25:12 PM] - TRADE : From Rangers to Islanders : Brett Ponich (P)- Y:2016-RND:5-NYR.
9392,19,[01-Feb-14 10:25:12 PM] - TRADE : From Rangers to Islanders : Brett Ponich (P)- Y:2016-RND:5-NYR.
9393,19,[01-Feb-14 10:25:12 PM] - TRADE : From Islanders to Rangers : Shayne Gostisbehere (P).
9394,20,[01-Feb-14 10:25:12 PM] - TRADE : From Islanders to Rangers : Shayne Gostisbehere (P).
9395,20,[01-Feb-14 10:25:33 PM] - Jeff Schultz was added to Rangers.
9396,20,[01-Feb-14 10:25:34 PM] - TRADE : From Rangers to Avalanche : Y:2018-RND:7-NYR.
9397,8,[01-Feb-14 10:25:34 PM] - TRADE : From Rangers to Avalanche : Y:2018-RND:7-NYR.
9398,8,[01-Feb-14 10:25:34 PM] - TRADE : From Avalanche to Rangers : Jeff Schultz (58).
9399,20,[01-Feb-14 10:25:34 PM] - TRADE : From Avalanche to Rangers : Jeff Schultz (58).
9400,1,[01-Feb-14 10:25:58 PM] - John Mitchell was added to Ducks.
9401,3,[01-Feb-14 10:25:58 PM] - David Steckel was added to Bruins.
9402,3,[01-Feb-14 10:25:59 PM] - TRADE : From Bruins to Ducks : John Mitchell (65).
9403,1,[01-Feb-14 10:25:59 PM] - TRADE : From Bruins to Ducks : John Mitchell (65).
9404,1,[01-Feb-14 10:25:59 PM] - TRADE : From Ducks to Bruins : David Steckel (62)- Y:2014-RND:5-ANH- Y:2014-RND:7-ANH.
9405,3,[01-Feb-14 10:25:59 PM] - TRADE : From Ducks to Bruins : David Steckel (62)- Y:2014-RND:5-ANH- Y:2014-RND:7-ANH.
9406,3,[03-Feb-14 9:56:26 AM] - Bruins claimed Manny Malhotra from waiver from Lightning for $100-000.00.
9407,3,[03-Feb-14 9:56:26 AM] - Manny Malhotra was added to Bruins.
9408,19,[03-Feb-14 9:58:17 AM] - Mathieu Aubin has been deleted from Islanders.
9409,4,[03-Feb-14 9:58:29 AM] - Dustin Walsh has been deleted from Sabres.
9410,4,[03-Feb-14 9:58:33 AM] - Nick Larson has been deleted from Sabres.
9411,4,[03-Feb-14 9:58:42 AM] - Tommi Kivisto has been deleted from Sabres.
9412,8,[03-Feb-14 4:09:34 PM] - Karl Stollery was added to Avalanche.
9413,18,[03-Feb-14 4:09:50 PM] - Kellan Lain was added to Devils.
9414,28,[03-Feb-14 4:10:08 PM] - Brad Hunt was added to Maple Leafs.
9415,23,[03-Feb-14 4:10:17 PM] - Mike Sislo was added to Coyotes.
9416,4,[03-Feb-14 4:10:35 PM] - Niklas Svedberg was added to Sabres.
9417,4,[03-Feb-14 4:14:44 PM] - Eriah Hayes was added to Sabres.
9418,22,[03-Feb-14 4:14:57 PM] - Conor Allen was added to Flyers.
9419,4,[03-Feb-14 4:16:14 PM] - Niklas Svedberg was added to Sabres.
9420,4,[03-Feb-14 4:16:14 PM] - Niklas Svedberg signed with Sabres for $858-750 for 1 year(s) with $0 in bonus.
9421,22,[03-Feb-14 4:16:49 PM] - Conor Allen was added to Flyers.
9422,22,[03-Feb-14 4:16:49 PM] - Conor Allen signed with Flyers for $925-000 for 2 year(s) with $0 in bonus.
9423,23,[03-Feb-14 4:17:26 PM] - Mike Sislo was added to Coyotes.
9424,23,[03-Feb-14 4:17:26 PM] - Mike Sislo signed with Coyotes for $550-000 for 1 year(s) with $0 in bonus.
9425,28,[03-Feb-14 4:19:38 PM] - Brad Hunt was added to Maple Leafs.
9426,28,[03-Feb-14 4:19:38 PM] - Brad Hunt signed with Maple Leafs for $550-000 for 2 year(s) with $0 in bonus.
9427,4,[03-Feb-14 4:19:51 PM] - Eriah Hayes was added to Sabres.
9428,4,[03-Feb-14 4:19:51 PM] - Eriah Hayes signed with Sabres for $655-000 for 2 year(s) with $0 in bonus.
9429,8,[03-Feb-14 4:20:11 PM] - Karl Stollery was added to Avalanche.
9430,8,[03-Feb-14 4:20:11 PM] - Karl Stollery signed with Avalanche for $550-000 for 1 year(s) with $0 in bonus.
9431,18,[03-Feb-14 4:20:23 PM] - Kellan Lain was added to Devils.
9432,18,[03-Feb-14 4:20:23 PM] - Kellan Lain signed with Devils for $600-000 for 2 year(s) with $0 in bonus.
9433,22,[05-Feb-14 10:02:37 AM] - Unknown Player is no longer as assistant for Phantoms.
9434,22,[05-Feb-14 10:02:37 AM] - Justin Falk has been selected as assistant for Phantoms.
9435,22,[05-Feb-14 10:02:37 AM] - Justin Falk is no longer as assistant for Phantoms.
9436,22,[05-Feb-14 10:02:37 AM] - Martin St. Pierre has been selected as assistant for Phantoms.
9437,8,[05-Feb-14 10:17:17 AM] - TRADE : From Avalanche to Bruins : Sam Jardine (P).
9438,3,[05-Feb-14 10:17:17 AM] - TRADE : From Avalanche to Bruins : Sam Jardine (P).
