Number,Team,Transaction
3144,13,[8/30/2013 9:55:45 AM] - Tomas Fleischmann was added to Panthers.
3145,13,[8/30/2013 9:55:45 AM] - Tomas Fleischmann signed with Panthers for $5-250-000 for 4 year(s) with $5-000-000 in bonus.
3146,30,[8/30/2013 9:56:07 AM] - Adam Burish was added to Capitals.
3147,30,[8/30/2013 9:56:07 AM] - Adam Burish signed with Capitals for $2-200-000 for 3 year(s) with $0 in bonus.
3148,30,[8/30/2013 9:56:25 AM] - Patrick Sharp was added to Capitals.
3149,30,[8/30/2013 9:56:25 AM] - Patrick Sharp signed with Capitals for $6-000-000 for 5 year(s) with $2-000-000 in bonus.
3150,22,[8/30/2013 9:56:47 AM] - Pierre-Marc Bouchard was added to Flyers.
3151,22,[8/30/2013 9:56:47 AM] - Pierre-Marc Bouchard signed with Flyers for $3-300-000 for 3 year(s) with $2-000-000 in bonus.
3152,8,[8/30/2013 9:57:34 AM] - Tim Connolly was added to Avalanche.
3153,8,[8/30/2013 9:57:34 AM] - Tim Connolly signed with Avalanche for $3-000-000 for 2 year(s) with $0 in bonus.
3154,30,[8/30/2013 9:57:52 AM] - Raffi Torres was added to Capitals.
3155,30,[8/30/2013 9:57:52 AM] - Raffi Torres signed with Capitals for $3-000-000 for 4 year(s) with $0 in bonus.
3156,23,[8/30/2013 9:58:08 AM] - Jordin Tootoo was added to Coyotes.
3157,23,[8/30/2013 9:58:08 AM] - Jordin Tootoo signed with Coyotes for $1-500-000 for 2 year(s) with $0 in bonus.
3158,14,[8/30/2013 9:58:44 AM] - Dany Heatley was added to Kings.
3159,14,[8/30/2013 9:58:44 AM] - Dany Heatley signed with Kings for $5-800-000 for 5 year(s) with $0 in bonus.
3160,17,[8/30/2013 9:59:05 AM] - Johan Franzen was added to Predators.
3161,17,[8/30/2013 9:59:05 AM] - Johan Franzen signed with Predators for $5-700-000 for 4 year(s) with $5-700-000 in bonus.
3162,20,[8/30/2013 9:59:22 AM] - Todd Bertuzzi was added to Rangers.
3163,20,[8/30/2013 9:59:22 AM] - Todd Bertuzzi signed with Rangers for $1-400-000 for 2 year(s) with $700-000 in bonus.
3164,21,[8/30/2013 10:00:04 AM] - Dennis Wideman was added to Senators.
3165,21,[8/30/2013 10:00:04 AM] - Dennis Wideman signed with Senators for $5-675-000 for 4 year(s) with $3-500-000 in bonus.
3166,23,[8/30/2013 10:00:54 AM] - Hal Gill was added to Coyotes.
3167,23,[8/30/2013 10:00:54 AM] - Hal Gill signed with Coyotes for $1-000-000 for 2 year(s) with $0 in bonus.
3168,8,[8/30/2013 10:01:14 AM] - Jordan Leopold was added to Avalanche.
3169,8,[8/30/2013 10:01:14 AM] - Jordan Leopold signed with Avalanche for $2-750-000 for 2 year(s) with $0 in bonus.
3170,2,[8/30/2013 10:01:41 AM] - Ray Emery was added to Jets.
3171,2,[8/30/2013 10:01:41 AM] - Ray Emery signed with Jets for $4-000-000 for 3 year(s) with $3-000-000 in bonus.
3172,9,[8/30/2013 10:01:59 AM] - Scott Clemmensen was added to Blue Jackets.
3173,9,[8/30/2013 10:01:59 AM] - Scott Clemmensen signed with Blue Jackets for $2-000-000 for 2 year(s) with $1-000-000 in bonus.
3174,12,[8/30/2013 10:10:55 AM] - Paul Martin was added to Oilers.
3175,12,[8/30/2013 10:10:55 AM] - Paul Martin signed with Oilers for $5-750-000 for 3 year(s) with $3-000-000 in bonus.
3176,12,[8/30/2013 10:11:11 AM] - Tim Sestito was added to Oilers.
3177,12,[8/30/2013 10:11:11 AM] - Tim Sestito signed with Oilers for $675-000 for 3 year(s) with $0 in bonus.
3178,27,[8/30/2013 10:16:06 AM] - Brandon Sutter was added to Lightning.
3179,27,[8/30/2013 10:16:06 AM] - Brandon Sutter signed with Lightning for $2-400-000 for 3 year(s) with $0 in bonus.
3180,27,[8/30/2013 10:16:23 AM] - John Tavares was added to Lightning.
3181,27,[8/30/2013 10:16:23 AM] - John Tavares signed with Lightning for $5-500-000 for 3 year(s) with $0 in bonus.
3182,27,[8/30/2013 10:16:35 AM] - Grant Clitsome was added to Lightning.
3183,27,[8/30/2013 10:16:35 AM] - Grant Clitsome signed with Lightning for $1-800-000 for 2 year(s) with $0 in bonus.
3184,27,[8/30/2013 10:16:57 AM] - Chris Tanev was added to Lightning.
3185,27,[8/30/2013 10:16:57 AM] - Chris Tanev signed with Lightning for $1-500-000 for 2 year(s) with $0 in bonus.
3186,27,[8/30/2013 10:17:14 AM] - Jerome Samson was added to Lightning.
3187,27,[8/30/2013 10:17:14 AM] - Jerome Samson signed with Lightning for $950-000 for 3 year(s) with $0 in bonus.
3188,27,[8/30/2013 10:17:28 AM] - Justin Peters was added to Lightning.
3189,27,[8/30/2013 10:17:28 AM] - Justin Peters signed with Lightning for $900-000 for 3 year(s) with $0 in bonus.
3190,6,[8/30/2013 10:22:48 AM] - Hurricanes paid $0 to release Daniel Taylor.
3191,6,[8/30/2013 10:22:48 AM] - Daniel Taylor was released.
3192,14,[8/30/2013 10:23:03 AM] - Kings paid $0 to release Matthew Lombardi.
3193,14,[8/30/2013 10:23:03 AM] - Matthew Lombardi was released.
3194,21,[8/30/2013 10:23:26 AM] - Senators paid $0 to release Toni Lydman.
3195,21,[8/30/2013 10:23:26 AM] - Toni Lydman was released.
3196,14,[9/4/2013 11:09:30 AM] - Brandon Bollig was added to Kings.
3197,14,[9/4/2013 11:09:30 AM] - Brandon Bollig signed with Kings for $900-000 for 3 year(s) with $0 in bonus.
3198,25,[9/4/2013 11:09:58 AM] - Pierre-Cedric Labrie was added to Blues.
3199,25,[9/4/2013 11:09:58 AM] - Pierre-Cedric Labrie signed with Blues for $750-000 for 3 year(s) with $500-000 in bonus.
3200,24,[9/4/2013 11:10:24 AM] - Shawn Thornton was added to Penguins.
3201,24,[9/4/2013 11:10:24 AM] - Shawn Thornton signed with Penguins for $1-000-000 for 3 year(s) with $500-000 in bonus.
3202,2,[9/4/2013 11:10:49 AM] - Ryan Smyth was added to Jets.
3203,2,[9/4/2013 11:10:49 AM] - Ryan Smyth signed with Jets for $2-000-000 for 1 year(s) with $100-000 in bonus.
3204,26,[9/4/2013 11:11:26 AM] - Vaclav Prospal was added to Sharks.
3205,26,[9/4/2013 11:11:26 AM] - Vaclav Prospal signed with Sharks for $4-450-000 for 1 year(s) with $1-112-500 in bonus.
3206,4,[9/4/2013 11:12:06 AM] - Marty Reasoner was added to Sabres.
3207,4,[9/4/2013 11:12:06 AM] - Marty Reasoner signed with Sabres for $1-300-000 for 1 year(s) with $250-000 in bonus.
3208,29,[9/4/2013 11:12:24 AM] - Jay Harrison was added to Canucks.
3209,29,[9/4/2013 11:12:24 AM] - Jay Harrison signed with Canucks for $1-500-000 for 3 year(s) with $0 in bonus.
3210,10,[9/4/2013 11:12:49 AM] - Mark Eaton was added to Stars.
3211,10,[9/4/2013 11:12:49 AM] - Mark Eaton signed with Stars for $975-000 for 2 year(s) with $200-000 in bonus.
3212,3,[9/4/2013 11:13:16 AM] - Krys Barch was added to Bruins.
3213,3,[9/4/2013 11:13:16 AM] - Krys Barch signed with Bruins for $585-000 for 2 year(s) with $15-000 in bonus.
3214,20,[9/4/2013 11:13:53 AM] - Wade Redden was added to Rangers.
3215,20,[9/4/2013 11:13:53 AM] - Wade Redden signed with Rangers for $600-000 for 2 year(s) with $0 in bonus.
3216,8,[9/4/2013 11:14:27 AM] - Rick DiPietro was added to Avalanche.
3217,8,[9/4/2013 11:14:27 AM] - Rick DiPietro signed with Avalanche for $1-000-000 for 2 year(s) with $0 in bonus.
3218,24,[9/4/2013 11:14:52 AM] - Joe Thornton was added to Penguins.
3219,24,[9/4/2013 11:14:52 AM] - Joe Thornton signed with Penguins for $8-000-000 for 5 year(s) with $5-000-000 in bonus.
3220,25,[9/4/2013 11:15:23 AM] - Evgeni Nabokov was added to Blues.
3221,25,[9/4/2013 11:15:23 AM] - Evgeni Nabokov signed with Blues for $5-000-000 for 3 year(s) with $3-750-000 in bonus.
3222,22,[9/4/2013 11:16:12 AM] - Andrei Markov was added to Flyers.
3223,22,[9/4/2013 11:16:12 AM] - Andrei Markov signed with Flyers for $6-000-000 for 2 year(s) with $3-000-000 in bonus.
3224,9,[9/4/2013 11:16:48 AM] - Ryan Jones was added to Blue Jackets.
3225,9,[9/4/2013 11:16:48 AM] - Ryan Jones signed with Blue Jackets for $2-000-000 for 4 year(s) with $1-500-000 in bonus.
3226,10,[9/4/2013 11:17:33 AM] - Zenon Konopka was added to Stars.
3227,10,[9/4/2013 11:17:33 AM] - Zenon Konopka signed with Stars for $825-000 for 3 year(s) with $0 in bonus.
3228,3,[9/4/2013 11:18:04 AM] - Cam Janssen was added to Bruins.
3229,3,[9/4/2013 11:18:04 AM] - Cam Janssen signed with Bruins for $575-000 for 2 year(s) with $25-000 in bonus.
3230,23,[9/4/2013 11:38:47 AM] - Scottie Upshall was added to Coyotes.
3231,14,[9/4/2013 11:38:47 AM] - TRADE : From Kings to Coyotes : Scottie Upshall (59).
3232,23,[9/4/2013 11:38:47 AM] - TRADE : From Kings to Coyotes : Scottie Upshall (59).
3233,23,[9/4/2013 11:38:47 AM] - TRADE : From Coyotes to Kings : Y:2015-RND:5-PHX.
3234,14,[9/4/2013 11:38:47 AM] - TRADE : From Coyotes to Kings : Y:2015-RND:5-PHX.
3235,23,[9/4/2013 11:39:15 AM] - Michal Handzus was added to Coyotes.
3236,14,[9/4/2013 11:39:16 AM] - TRADE : From Kings to Coyotes : Michal Handzus (64).
3237,23,[9/4/2013 11:39:16 AM] - TRADE : From Kings to Coyotes : Michal Handzus (64).
3238,23,[9/4/2013 11:39:16 AM] - TRADE : From Coyotes to Kings : Y:2014-RND:7-PHX.
3239,14,[9/4/2013 11:39:16 AM] - TRADE : From Coyotes to Kings : Y:2014-RND:7-PHX.
3240,24,[9/4/2013 11:39:45 AM] - Brendan Mikkelson was added to Penguins.
3241,1,[9/4/2013 11:39:45 AM] - Brian Foster was added to Ducks.
3242,1,[9/4/2013 11:39:45 AM] - TRADE : From Ducks to Penguins : Brendan Mikkelson (54).
3243,24,[9/4/2013 11:39:45 AM] - TRADE : From Ducks to Penguins : Brendan Mikkelson (54).
3244,24,[9/4/2013 11:39:45 AM] - TRADE : From Penguins to Ducks : Brian Foster (52).
3245,1,[9/4/2013 11:39:45 AM] - TRADE : From Penguins to Ducks : Brian Foster (52).
3246,15,[9/4/2013 11:40:26 AM] - Mark Stuart was added to Wild.
3247,2,[9/4/2013 11:40:27 AM] - TRADE : From Jets to Wild : Mark Stuart (65)- Y:2015-RND:5-WPG.
3248,15,[9/4/2013 11:40:27 AM] - TRADE : From Jets to Wild : Mark Stuart (65)- Y:2015-RND:5-WPG.
3249,15,[9/4/2013 11:40:27 AM] - TRADE : From Wild to Jets : Jean Gabriel Pageau (P).
3250,2,[9/4/2013 11:40:27 AM] - TRADE : From Wild to Jets : Jean Gabriel Pageau (P).
3251,9,[9/4/2013 11:41:10 AM] - Quinton Howden was added to Blue Jackets.
3252,7,[9/4/2013 11:41:10 AM] - Ian Cole was added to Blackhawks.
3253,7,[9/4/2013 11:41:22 AM] - TRADE : From Blackhawks to Blue Jackets : Quinton Howden (56).
3254,9,[9/4/2013 11:41:22 AM] - TRADE : From Blackhawks to Blue Jackets : Quinton Howden (56).
3255,9,[9/4/2013 11:41:22 AM] - TRADE : From Blue Jackets to Blackhawks : Ian Cole (56).
3256,7,[9/4/2013 11:41:22 AM] - TRADE : From Blue Jackets to Blackhawks : Ian Cole (56).
3257,9,[9/4/2013 11:41:39 AM] - Adam Cracknell was added to Blue Jackets.
3258,6,[9/4/2013 11:41:39 AM] - Aaron Rome was added to Hurricanes.
3259,6,[9/4/2013 11:41:39 AM] - TRADE : From Hurricanes to Blue Jackets : Adam Cracknell (59).
3260,9,[9/4/2013 11:41:39 AM] - TRADE : From Hurricanes to Blue Jackets : Adam Cracknell (59).
3261,9,[9/4/2013 11:41:39 AM] - TRADE : From Blue Jackets to Hurricanes : Aaron Rome (59)- Y:2014-RND:7-OTT.
3262,6,[9/4/2013 11:41:39 AM] - TRADE : From Blue Jackets to Hurricanes : Aaron Rome (59)- Y:2014-RND:7-OTT.
3263,1,[9/4/2013 11:42:24 AM] - Travis Moen was added to Ducks.
3264,23,[9/4/2013 11:42:24 AM] - Kyle Wellwood was added to Coyotes.
3265,23,[9/4/2013 11:42:25 AM] - TRADE : From Coyotes to Ducks : Travis Moen (62).
3266,1,[9/4/2013 11:42:25 AM] - TRADE : From Coyotes to Ducks : Travis Moen (62).
3267,1,[9/4/2013 11:42:25 AM] - TRADE : From Ducks to Coyotes : Kyle Wellwood (64)- Y:2015-RND:6-ANH.
3268,23,[9/4/2013 11:42:25 AM] - TRADE : From Ducks to Coyotes : Kyle Wellwood (64)- Y:2015-RND:6-ANH.
3269,23,[9/4/2013 11:42:57 AM] - B.J. Crombeen was added to Coyotes.
3270,23,[9/4/2013 11:42:57 AM] - T.J. Galiardi was added to Coyotes.
3271,23,[9/4/2013 11:42:57 AM] - TRADE : From Coyotes to Maple Leafs : Olli Maatta (P)- Y:2014-RND:3-CLB.
3272,28,[9/4/2013 11:42:57 AM] - TRADE : From Coyotes to Maple Leafs : Olli Maatta (P)- Y:2014-RND:3-CLB.
3273,28,[9/4/2013 11:42:57 AM] - TRADE : From Maple Leafs to Coyotes : B.J. Crombeen (60)- T.J. Galiardi (63).
3274,23,[9/4/2013 11:42:57 AM] - TRADE : From Maple Leafs to Coyotes : B.J. Crombeen (60)- T.J. Galiardi (63).
3275,8,[9/6/2013 12:11:33 PM] - Unknown Player is no longer as assistant for Avalanche.
3276,8,[9/6/2013 12:11:33 PM] - Marek Zidlicky has been selected as assistant for Avalanche.
3277,25,[9/6/2013 12:18:17 PM] - Jay Rosehill was added to Blues.
3278,25,[9/6/2013 12:18:17 PM] - Taylor Chorney was added to Blues.
3279,21,[9/6/2013 12:18:18 PM] - TRADE : From Senators to Blues : Jay Rosehill (53)- Taylor Chorney (55).
3280,25,[9/6/2013 12:18:18 PM] - TRADE : From Senators to Blues : Jay Rosehill (53)- Taylor Chorney (55).
3281,25,[9/6/2013 12:18:18 PM] - TRADE : From Blues to Senators : $2-251-374.
3282,21,[9/6/2013 12:18:18 PM] - TRADE : From Blues to Senators : $2-251-374.
3283,7,[9/6/2013 12:24:12 PM] - Mike Murphy was added to Blackhawks.
3284,16,[9/6/2013 12:33:21 PM] - Arron Asham was added to Canadiens.
3285,16,[9/6/2013 12:33:21 PM] - Arron Asham signed with Canadiens for $1-000-000 for 2 year(s) with $0 in bonus.
3286,16,[9/6/2013 12:33:32 PM] - Henrik Tallinder was added to Canadiens.
3287,16,[9/6/2013 12:33:32 PM] - Henrik Tallinder signed with Canadiens for $2-000-000 for 1 year(s) with $0 in bonus.
3288,16,[9/6/2013 12:33:45 PM] - Michal Rozsival was added to Canadiens.
3289,16,[9/6/2013 12:33:45 PM] - Michal Rozsival signed with Canadiens for $2-000-000 for 2 year(s) with $0 in bonus.
3290,1,[9/6/2013 12:34:06 PM] - Sergei Gonchar was added to Ducks.
3291,1,[9/6/2013 12:34:06 PM] - Sergei Gonchar signed with Ducks for $5-500-000 for 2 year(s) with $2-750-000 in bonus.
3292,5,[9/6/2013 12:34:28 PM] - Tom Kostopoulos was added to Flames.
3293,5,[9/6/2013 12:34:28 PM] - Tom Kostopoulos signed with Flames for $600-000 for 1 year(s) with $150-000 in bonus.
3294,15,[9/6/2013 12:34:49 PM] - Ben Eager was added to Wild.
3295,15,[9/6/2013 12:34:49 PM] - Ben Eager signed with Wild for $800-000 for 3 year(s) with $600-000 in bonus.
3296,8,[9/6/2013 12:35:08 PM] - Joe Corvo was added to Avalanche.
3297,8,[9/6/2013 12:35:08 PM] - Joe Corvo signed with Avalanche for $1-600-000 for 1 year(s) with $0 in bonus.
3298,14,[9/6/2013 12:35:30 PM] - Jean-Sebastien Giguere was added to Kings.
3299,14,[9/6/2013 12:35:30 PM] - Jean-Sebastien Giguere signed with Kings for $2-750-000 for 2 year(s) with $0 in bonus.
3300,24,[9/6/2013 12:35:55 PM] - Eric Fehr was added to Penguins.
3301,24,[9/6/2013 12:35:55 PM] - Eric Fehr signed with Penguins for $1-500-000 for 3 year(s) with $500-000 in bonus.
3302,3,[9/6/2013 12:36:37 PM] - Torey Krug was added to Bruins.
3303,3,[9/6/2013 12:37:04 PM] - Torey Krug was added to Bruins.
3304,3,[9/6/2013 12:37:04 PM] - Torey Krug signed with Bruins for $1-950-000 for 3 year(s) with $1-462-500 in bonus.
3305,12,[9/6/2013 12:37:21 PM] - Francis Bouillon was added to Oilers.
3306,12,[9/6/2013 12:37:21 PM] - Francis Bouillon signed with Oilers for $1-400-000 for 1 year(s) with $0 in bonus.
3307,21,[9/6/2013 12:37:59 PM] - Steve Sullivan was added to Senators.
3308,21,[9/6/2013 12:37:59 PM] - Steve Sullivan signed with Senators for $1-800-000 for 1 year(s) with $450-000 in bonus.
3309,25,[9/6/2013 12:38:17 PM] - Radek Dvorak was added to Blues.
3310,25,[9/6/2013 12:38:17 PM] - Radek Dvorak signed with Blues for $1-000-000 for 3 year(s) with $750-000 in bonus.
3311,18,[9/6/2013 12:38:39 PM] - Tyler Eckford was added to Devils.
3312,18,[9/6/2013 12:38:39 PM] - Tyler Eckford signed with Devils for $550-000 for 2 year(s) with $50-000 in bonus.
3313,9,[9/6/2013 12:39:02 PM] - Danny DeKeyser was added to Blue Jackets.
3314,9,[9/6/2013 12:39:21 PM] - Danny DeKeyser was added to Blue Jackets.
3315,9,[9/6/2013 12:39:21 PM] - Danny DeKeyser signed with Blue Jackets for $4-000-000 for 4 year(s) with $4-000-000 in bonus.
3316,9,[9/6/2013 12:49:33 PM] - Blue Jackets hired Patrick Roy for $2-000-000 for 3 year(s).
3317,24,[9/6/2013 12:50:35 PM] - Penguins hired Glen Gulutzan for $750-000 for 3 year(s).
3318,11,[9/6/2013 12:52:04 PM] - Griffins hired Jeff Blashill for $700-000 for 3 year(s).
3319,4,[9/6/2013 12:52:57 PM] - Americans hired Brian Sutter for $800-000 for 3 year(s).
3320,29,[9/6/2013 12:59:43 PM] - Canucks paid $0 to release Matt Smaby.
3321,29,[9/6/2013 12:59:43 PM] - Matt Smaby was released.
3322,14,[9/6/2013 12:59:56 PM] - Kings paid $0 to release Alex Plante.
3323,14,[9/6/2013 12:59:56 PM] - Alex Plante was released.
3324,14,[9/6/2013 1:00:01 PM] - Kings paid $0 to release Peter Mueller.
3325,14,[9/6/2013 1:00:01 PM] - Peter Mueller was released.
3326,10,[9/6/2013 1:00:19 PM] - Stars paid $0 to release Ryan OByrne.
3327,10,[9/6/2013 1:00:19 PM] - Ryan OByrne was released.
3328,15,[9/6/2013 1:00:35 PM] - Wild paid $0 to release Jim Vandermeer.
3329,15,[9/6/2013 1:00:35 PM] - Jim Vandermeer was released.
3330,4,[9/10/2013 9:37:28 AM] - Matt Cullen was added to Sabres.
3331,4,[9/10/2013 9:37:28 AM] - Matt Cullen signed with Sabres for $5-745-000 for 1 year(s) with $1-436-250 in bonus.
3332,20,[9/10/2013 9:37:45 AM] - Trevor Smith was added to Rangers.
3333,20,[9/10/2013 9:37:45 AM] - Trevor Smith signed with Rangers for $625-000 for 3 year(s) with $0 in bonus.
3334,26,[9/10/2013 9:38:03 AM] - Teemu Selanne was added to Sharks.
3335,26,[9/10/2013 9:38:03 AM] - Teemu Selanne signed with Sharks for $5-000-000 for 1 year(s) with $1-250-000 in bonus.
3336,22,[9/10/2013 9:38:21 AM] - Chad LaRose was added to Flyers.
3337,22,[9/10/2013 9:38:21 AM] - Chad LaRose signed with Flyers for $1-400-000 for 2 year(s) with $700-000 in bonus.
3338,23,[9/10/2013 9:38:39 AM] - George Parros was added to Coyotes.
3339,23,[9/10/2013 9:38:39 AM] - George Parros signed with Coyotes for $1-000-000 for 2 year(s) with $500-000 in bonus.
3340,24,[9/10/2013 9:38:54 AM] - Jamie Langenbrunner was added to Penguins.
3341,24,[9/10/2013 9:38:54 AM] - Jamie Langenbrunner signed with Penguins for $2-000-000 for 1 year(s) with $0 in bonus.
3342,23,[9/10/2013 9:39:14 AM] - Joey Crabb was added to Coyotes.
3343,23,[9/10/2013 9:39:14 AM] - Joey Crabb signed with Coyotes for $1-300-000 for 3 year(s) with $0 in bonus.
3344,25,[9/10/2013 9:39:40 AM] - Rostislav Olesz was added to Blues.
3345,25,[9/10/2013 9:39:40 AM] - Rostislav Olesz signed with Blues for $750-000 for 2 year(s) with $375-000 in bonus.
3346,11,[9/10/2013 9:40:00 AM] - Derek Morris was added to Red Wings.
3347,11,[9/10/2013 9:40:00 AM] - Derek Morris signed with Red Wings for $1-900-000 for 1 year(s) with $475-000 in bonus.
3348,28,[9/10/2013 9:40:20 AM] - Johnny Boychuk was added to Maple Leafs.
3349,28,[9/10/2013 9:40:20 AM] - Johnny Boychuk signed with Maple Leafs for $4-000-000 for 5 year(s) with $4-750-000 in bonus.
3350,7,[9/10/2013 9:40:40 AM] - Niklas Kronwall was added to Blackhawks.
3351,7,[9/10/2013 9:40:40 AM] - Niklas Kronwall signed with Blackhawks for $6-000-000 for 5 year(s) with $7-250-000 in bonus.
3352,4,[9/10/2013 9:41:10 AM] - Ryan Stanton was added to Sabres.
3353,4,[9/10/2013 9:41:42 AM] - Ryan Stanton was added to Sabres.
3354,4,[9/10/2013 9:41:42 AM] - Ryan Stanton signed with Sabres for $900-000 for 3 year(s) with $250-000 in bonus.
3355,11,[9/10/2013 9:42:10 AM] - Sheldon Brookbank was added to Red Wings.
3356,11,[9/10/2013 9:42:10 AM] - Sheldon Brookbank signed with Red Wings for $1-000-000 for 1 year(s) with $250-000 in bonus.
3357,11,[9/10/2013 9:42:22 AM] - Wade Brookbank was added to Red Wings.
3358,11,[9/10/2013 9:42:22 AM] - Wade Brookbank signed with Red Wings for $1-000-000 for 1 year(s) with $250-000 in bonus.
3359,26,[9/10/2013 9:42:39 AM] - Martin Biron was added to Sharks.
3360,26,[9/10/2013 9:42:39 AM] - Martin Biron signed with Sharks for $2-300-000 for 2 year(s) with $1-150-000 in bonus.
3361,15,[9/10/2013 9:42:55 AM] - Nikolai Khabibulin was added to Wild.
3362,15,[9/10/2013 9:42:55 AM] - Nikolai Khabibulin signed with Wild for $1-800-000 for 2 year(s) with $900-000 in bonus.
3363,23,[9/10/2013 9:46:47 AM] - B.J. Crombeen was added to Coyotes.
3364,23,[9/10/2013 9:46:47 AM] - B.J. Crombeen signed with Coyotes for $1-300-000 for 2 year(s) with $0 in bonus.
3365,20,[9/13/2013 1:43:45 PM] - Carter Hutton was added to Rangers.
3366,20,[9/13/2013 1:44:09 PM] - Carter Hutton was added to Rangers.
3367,20,[9/13/2013 1:44:09 PM] - Carter Hutton signed with Rangers for $650-000 for 2 year(s) with $50-000 in bonus.
3368,21,[9/13/2013 1:44:27 PM] - Carter Bancks was added to Senators.
3369,21,[9/13/2013 1:45:00 PM] - Carter Bancks was added to Senators.
3370,21,[9/13/2013 1:45:00 PM] - Carter Bancks signed with Senators for $950-000 for 3 year(s) with $400-000 in bonus.
